用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
null_na,"
                    那日本医学专家的视频我根本不敢点开咋办呢，我也很担心日本呀明天还必须得出趟门，烦哦希望我们农村没啥事儿吧 ​                ",  , , ,"
                        02月19日 23:52
                        ",微博国际版,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/3268881360/IuYE0CY2f?refer_flag=1001030103_
Miranda195,"
                    多准备几亿鸭子吧最近还有禽流感...万一这一群鸭子聚一块传染点啥咋办啊.....担心死了...今年世界咋这么不太平....我就一天没看新闻 ​                ",  ,2,2,"
                        02月19日 23:11
                        ",vivo AI智慧拍照X21,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/5938946500/IuYn5BWDY?refer_flag=1001030103_
是小能能咩,"
                    唉，我突然有点担心我未来的生活啊，婆媳关系，妯娌关系啊，咋办，我想退一步，要不趁着这特殊时刻，晚两年结婚，我也不是那种刻意讨好别人的人啊，唉，算了，还是做好自己吧，管他呢，反正到时候他去上班我就回家住，应该见面机会也不是很多。。 ​                ",  , ,2,"
                        02月19日 21:17
                        ",荣耀8 美得与众不同,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/5203512204/IuXD6q24Q?refer_flag=1001030103_
Ssy是十四姨,"
                    就 比惨 的时候 很容易生气我说担心口罩不够，人家说还是安全重要。我说那我咋办，别出门了呗？然后说啊呀也不知道什么时候上班我估摸着。你们编/制/内也不要瞎操心了 起码不会过完节工作都过没了我们这种小喽啰 整天网上嘻嘻哈哈 内心其实一直很忐忑生怕一个不小心就给你点派遣费跟你886就很wjby，谁都有本难念的经，好像比我惨我就会心里好过点一样… 收起全文d
                ",  , , ,"
                        02月19日 20:48
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/3860983708/IuXrnttb1?refer_flag=1001030103_
去爱这个世界吧,"
                    明天走了，终于不用再受父母唠叨了，一旦离开父母，我就会音讯全无，他们也奈何不了我了。有点担心不让我进租房咋办，或者我回去了把我隔离咋办，这该死的疫情。 ​                ",  , , ,"
                        02月19日 20:32
                        ",荣耀20 PRO,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/6460449330/IuXkE0Fvg?refer_flag=1001030103_
lingling额鲁特,"
                    担心，不知道能不能如愿…如果不能该咋办 2呼伦贝尔 ​                ",  , ,1,"
                        02月19日 18:55
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/2778138211/IuWHA7yXb?refer_flag=1001030103_
通信五哥,"
                    广元青川长庄村，这里信号不好，上网课较难，咋办？别怕，移动叔叔来啦！架光缆、装设备，妈妈再也不用担心我的学习了！ 另外，@四川移动 还贴心准备了在线教育资源，60万册图书在线看，超2000+课堂在线学！停课不停学，在家就能学！L中国移动的微博视频 ​#妈妈室外搭棚子追信号##5G助力疫情防控# 2成都 收起全文d
                ",1, ,8,"
                        02月19日 18:02
                        ",通信五哥超话,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/6678937195/IuWlG30NU?refer_flag=1001030103_
eleanor_juventus,"
                    【事前验尸】这是心理学里面的一个假设实验，樊登读书会里面第一次听到这个词，比如要成立一个新公司，可以组织股东们开个会，假如现在这个公司倒闭了，我们该怎么做。让我对这个词更有感悟的是：2017年我在保险公司兼职，培训的第三天（一共培训了28天），老师让每个人写一封家书，主题就是“假如你过完今天就要死去，你想对谁说些什么”然后写完了，全班90多个人顺序把自己写的内容读出来，无一例外。于是可想而知那天的深沉和感动，每个人的眼睛都湿润了好几次…培训老师也是有备而来，桌子上放满了纸巾。毕竟保险公司为了招人每月都有这样的培训班，不间断。这其实就是一种“事前验尸”，这个死亡话题让每个新人都感受一下恐惧，然后再引导出保险的作用，让你未雨绸缪，每个人的作文里都是担心亲人、孩子甚至宠物，没有人在乎说我留下的房子咋办；既然钱财不是你最担心的、既然死亡的原因是身体，那么用现在的预备为未来做一个保障，你愿意吗？而且不止让你认可，还要让你身边的人认可，于是卖保险才能进行得更流畅；这培训机构的苦心研究也是很有心思啊 收起全文d
                ",  , , ,"
                        02月19日 17:37
                        ",iPhone 7 Plus,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/2320655975/IuWbHgdCE?refer_flag=1001030103_
新的一年想要欧起来14131913,"
                    #答辩##毕业论文# 本科，去年十二月自己选题，被导师毙了几次，那几天做梦梦到自己差点没毕业。最近写目录，改了六次才完事，每次老师回话跟挤牙膏似的，每次只说一处，就不能一起说完吗，这次把这个地方改完，其他保留不动，结果下次保留的地方又得改。有时他回的太简洁了，都不知道啥意思，又不知道咋问，而且每次联系他，他都得隔半天或者一天左右才回我，和他沟通太费劲，太难了。现在还没写论文，我就开始担心答辩了。论文几乎是东拼西凑的，答辩时可咋办啊，愁死我了。最近改目录、写论文，搞的我又天天做梦睡不着觉了。从小写文章就不会，初中之前都是我妈帮忙写，初中是志愿者家教帮忙，高中才开始自己吭哧写 收起全文d
                ",  ,1,4,"
                        02月19日 17:26
                        ",OPPO智能手机,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/3836340331/IuW7hlilc?refer_flag=1001030103_
德阳中公教育,"
                    四川公务员考试 王健告诉你疫情背景下的公考大变革2月21日19点为你解读↓↓①疫情大环境下的公考考情分析②申论的考试题型及答题要点③与疫情相关的热点会怎么考？④宅在家的备考时间及节奏⑤题外话：总担心自己得病应该咋办？免费听课O网页链接 ​                ",  , , ,"
                        02月19日 17:06
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/2110584352/IuVYXsr2z?refer_flag=1001030103_
是Ivan不是Kuma,"
                    搬了新居后，晒被子变得危险起来了，楼下都是车，而老妈开始抬不动被子了，我有点担心我一不在家，他们自己晒衣服咋办 ​                ",  ,1, ,"
                        02月19日 16:42
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/2452150245/IuVPcfOGP?refer_flag=1001030103_
军粉团,"
                    同是人，都该救，我只是担心万一这些邪教徒们相信自己传教驱病百毒不侵永获永生，而拒绝政府的救助咋办？#武汉加油# ​                ",2,2,5,"
                        02月19日 16:41
                        ",,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/3022704283/IuVP9BzQn?refer_flag=1001030103_
hoho吼吼大静,"
                    晒着午后的阳光  看着非看不可的课 等待着下午要上的课 很惬意就是外面拖拉机犁地的声音太大  让我很担心上课串音咋办 ​                ",  ,2, ,"
                        02月19日 16:11
                        ",nova4自拍极点全面屏,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/3831103508/IuVCVoNZx?refer_flag=1001030103_
喜欢脆皮的女孩,"
                    报不了税的时候我各种着急，好不容易我报完了，社保也交了。现在政策一出来，我又担心我是不是报太早了，缴费太早了，享受不了优惠咋办(・o・)。。。。。。。。。很头大 ​                ",  , , ,"
                        02月19日 15:26
                        ",HUAWEI P20,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/5324356320/IuVkvh8bx?refer_flag=1001030103_
_Tuo_,"
                    我家这个网卡的我担心我过两天上网课咋办平时刷手机还能用流量上网课我流量真的顶不住啊 ​                ",  , ,2,"
                        02月19日 14:36
                        ",驼驼的iPhone 8 Plus,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/3178581394/IuV0lkmIx?refer_flag=1001030103_
wasabijing,"
                    几天前儿我:妈我可能要辞职我妈:行今儿我妈:你得会过日子一点了真的失业了咋办 你还说今年自己缴保险来着吧我:甭担心 我砸锅卖铁也能交上！我爸:你砸谁的锅 砸我的锅？ 你自己哪有锅？？？？？？我是捡来的小孩 ​                ",  ,1,1,"
                        02月19日 12:42
                        ",vivo X20全面屏手机,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/5538455246/IuUgaAwWf?refer_flag=1001030103_
Lookekeee,"
                    在一个夜深人静的夜晚，你的前男友突然和新欢有矛盾了，然后想到了温顺可人的你，这时你由一个讨厌鬼突然变成了一个闪闪发光的白月光。这时，他一定会翻出你某一个社交软件的号找你，你别担心联系方式都删完了他找不到咋办，男人要是想你，全民k歌，支付宝，淘宝这种东西都能跟你聊天。如果你已经有新男友了，那他加你想撩骚，你把他虐一顿就得了，告诉自己已经有更好的人了，那这局你也赢了。如果你还觉得他身上有可取之处，那记得，他找你的时候到淡定一点，冷静一点，高冷一点，矜持一点。可别好不容易等了这么久，自己思念的人终于出现在自己面前了，然后激动的一匹，恨不得冲上去隔着屏幕把人家抱起来。一旦你这么做了，行了，完了，彻底凉了，你把人家好不容易唤起一点的不舍也扑灭了。人家会想：我以为她会有进步，咋过了这么久还这么想我，还在原地？？算了算了，果然还是配不上我，拜拜吧。本来，你可以复合的，可以变高位的，你这一下热情似火，让你彻底变成了一个只供人家消磨无聊时光的备胎。 收起全文d
                ",33,35,134,"
                        02月19日 12:30
                        ",iPhone 11 Pro Max,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/6447343005/IuUbileaa?refer_flag=1001030103_
無用的七园长,"
                    我已经担心起我妹高考咋办了毕竟我高考的时候虽然很佛  但都快被那个七选三＋等级考改革搞吐血了   我就是那个改革的第二批试验品   还好我是第二批 第一批是真的惨但是我真的感觉浙还会有更有趣的新花样出来…… ​                ",  ,3,1,"
                        02月19日 12:14
                        ",插电过度的Android,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/5940482532/IuU4NBaHx?refer_flag=1001030103_
这分钟却挂念你,"
                    平时总是担心你好好吃饭没有，好好睡觉没有，累到没有，害怕你不开心我就把我的开心多分你一点。有时候看到各种新闻总会有代入感，你让我开心多100倍 也开始有了担心的情绪。但我也不晓得咋个办，有时候只能宽窄两连抽 表达自己的无奈。 ​                ",  ,4,5,"
                        02月19日 11:10
                        ",iPhone,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5197681694/IuTEOiAAM?refer_flag=1001030103_
豌豆铁拳公主,"
                    心态真的不行 看个💛漫都看出杞人忧天的感觉 女主跟男二肯定之前有一腿 男主这么傻 咋办 就很担心他知道之后会很心碎 sq故事变成了悲伤的爱情故事😢 ​                ",  , , ,"
                        02月19日 10:02
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/2802188572/IuTdd4ewj?refer_flag=1001030103_
Wicky小爱,"
                    大家把游轮那事想得太简单了。。这艘游轮牵扯了很多国际问题啊船上是英国领土，其实严格来说应该是要英国人主导这件事？但白人爸爸明显不想管霓虹gov也不敢太强硬，万一白人爸爸说你侵犯人quan咋办。而且我觉得在国内的小伙伴与其担心日本真的不如关心自己，关心武汉，关心湖北 ​                ",  ,3,2,"
                        02月19日 09:57
                        ",追星是命のiPhone 11,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/1507305984/IuTb9pM5s?refer_flag=1001030103_
小绿吃甜橘,"
                    其实别的我都不咋担心，我就觉得按我圈这个疯的程度，跟px党打起来了可咋办 ​                ",  , , ,"
                        02月19日 02:43
                        ",亲亲宝贝朱一龙的小笼包,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/2190195481/IuQkY0Fza?refer_flag=1001030103_
朝露拂晓,"
                    霍尊真的是。。。心疼之余我好想笑啊，忍不住脑补各种滑稽的画面又担心他习惯性脱臼可咋办。。。 ​                ",  ,3,2,"
                        02月19日 00:43
                        ",🌕☀🌈Android,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/6074745432/IuPy9zbYL?refer_flag=1001030103_
星晟不愛吃榴槤,"
                    票星每天都更新那么几条，实在是太值了，相比其他孩子，他真的不需要我担心，不过，你这么勤快，把我们养刁了，以后少更了可咋办 ​                ",  , , ,"
                        02月18日 23:54
                        ",🐹带我划iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5747299404/IuPe5f6fO?refer_flag=1001030103_
咸阳广播电视台,"
                    【看咸阳·微观说】疫期拉长，理发店防疫应加强！抗疫宅家快一个月了，＂人闲长头发＂，况且按民俗讲究农历正月出来是每年剪头发的旺季。头发长了必须剪，咋办？疫情当下，去理发店理发担心是有的：一是人数可能很多，聚集性强；二是消毒不彻底，毛巾难以彻底处理；三是理发店老板及理发师的自我防疫意识有待教育加强，否则后患无穷；四是病菌传播的途径和方式尚待进一步明确完善时，理发店相对狭小贴身的空间更应严加防疫。＂头等大事＂，务需重视。眼看又一轮剪理发的周期人流即将到来，希望相关行业管理部门及理容门店高度重视，制定系统严格的运营管理监督体系，并抓好落实，未雨绸缪，严加防范，不再使疫情点射式复发。 收起全文d
                ",  , ,3,"
                        02月18日 22:04
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/3768751931/IuOvtnLWY?refer_flag=1001030103_
卓卓卓卓卓卓卓卓啊,"
                    我可真太烦躁了，多长时间之前就开始盼着寒假能出去一趟看风景，现在没了，憋在家里这么久快炸了，学校游学也不知道还能不能办了，五一假期也不知道有啥事，还得担心暑假千万别往后延放假，太难了，太难受了，真得到毕业之后才能大玩一趟了吗可咋办啊，救命啊 ​                ",  ,3,4,"
                        02月18日 21:45
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5655627286/IuOnVnRsH?refer_flag=1001030103_
关南小呼,"
                    #自制美食# 忽略昨天的手残菠菜面  今天酸辣粉我⭕️哥的手艺又上道了。还有韭菜滋卷➕蘸水汁。我已甘拜下风了。足不出户的日子 厨艺不断提高，饭量大了，饭点随机了 ，面粉不耐用了 除了看娃 就只剩下吃，每次饭一上桌 我都一边埋怨咋可吃饭了，一遍拿起筷子，然后我们相视大笑。最近总担心 复工了咋办，我这大饭量在食堂吃饭咋好意思来二碗。 收起全文d
                ",  , , ,"
                        02月18日 19:52
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/2168171221/IuNDYculq?refer_flag=1001030103_
威海市中公教育,"
                    王健告诉你疫情背景下的公考大变革免费听课O网页链接2月21日19点为你解读↓↓①疫情大环境下的公考考情分析②申论的考试题型及答题要点③与疫情相关的热点会怎么考？④宅在家的备考时间及节奏⑤题外话：总担心自己得病应该咋办？ ​                ",  , , ,"
                        02月18日 18:09
                        ",搜狗高速浏览器,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/2572163541/IuMYar86J?refer_flag=1001030103_
在下疯狂的告辞了,"
                    周深#周深背对着白墙直播竞演# 我不担心你，你的实力有目共睹，我只担心麦又像左手一样爆了咋办虽然还是好听的 ​                ",  ,2,15,"
                        02月18日 17:36
                        ",周深超话,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/3123638630/IuMKXmeFO?refer_flag=1001030103_
唯亦雪清,"
                    其实要说天官影视化的话，我比较好奇，风师娘娘这样的女装大佬会怎么表现，不会性转吧，，，，，我有点担心前段时间传的褚，我第一反应是演灵文，后来就想起来，，，风师娘娘咋办了 ​                ",  ,1,2,"
                        02月18日 17:25
                        ",华为手机 畅享玩不停,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/6405488525/IuMGrvTrP?refer_flag=1001030103_
一朵小葱花x,"
                    栀子也不知不觉地更了20w字了啊！！看来这次也是朝着30w出发的节奏！！其实我刚开始写的时候，甚至担心过写不到7w字咋办，这也太短了……结果现在_(:з」∠)_也不知道我当时怎么想的，现在想想我怎么会有这种顾虑…… ​                ",  ,22,67,"
                        02月18日 14:16
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5853581628/IuLrF9Lx7?refer_flag=1001030103_
鹤壁日报,"
                    #抗击疫情,鹤壁在行动##鹤壁身边事# 企业复工复产，员工出行咋办？别担心，包车客运、定制公交业务帮助您日前，我市企业正在逐步复工复产，但由于防疫工作仍处在关键时期，城市公交、道路客运不能全线恢复营运。那么，员工上下班出行该咋办？别担心，即日起，我市城区开通包车客运、定制公交业务，优先保障复工复产企业员工安全出行。包车客运可提供本市范围内和跨区域运送业务，“也就是说，始发地为我市城区（含淇滨区、山城区、鹤山区），终止地可以是其他省市。”市远通汽车运输集团有限公司副总经理赵士方称，疫情防控期间，企业如需包车客运服务，必须提供政府相关部门准予复工复产的证明，摸清返岗人员底数，并提供详细的返岗人员乘车信息登记表和健康证明。经审核并协商一致后，包车客运车辆将采取“点对点”运送的方式，从指定的集中乘车点接上乘车人员，直接运送至目的企业。“上车后，我们会引导乘车人员分散落座，保持距离。同时，车辆最后两排设为留置观察区，配有应急药物，如途中有人员出现高温、咳嗽等症状，则立即将其隔离至留置观察区，降低交叉感染风险。”赵士方介绍道。市国控公共交通有限公司运营科负责人张二勇告诉记者，定制公交仅为城区内企业提供服务，企业可单独，也可与其他企业合作定制公交。待企业对需乘车人员数量、居住地、健康状况等方面信息核实，确认无“三返”人员，且身体健康后，填写好返岗人员乘车信息登记表交至市国控公共交通有限公司。经审核并协商一致后，该公司将根据企业需求安排公交车，定制公交发车时间、路线、站点，运送员工上下班。“乘车人员必须按照疫情防控要求，分散落座，站立间距保持在1米—1.5米。”张二勇补充道。为加强情防控工作，最大限度减少因人员聚集造成交叉感染，市远通汽车运输集团有限公司、市国控公共交通有限公司严格车辆消毒，采取每趟（次）全面清洗消杀1次，高频次开窗通风、打扫卫生；要求驾驶员和乘车人员必须佩戴口罩，上车前，由工作人员对每位乘车人员的信息进行核查并测量体温。目前，上述两运输公司已对所有客运车辆、公交车辆进行了全面彻底的清洗消杀，为服务复工复产企业做好了充分准备。浚县、淇县也正在研究相关措施，科学保障两县复工复产工作。 收起全文d
                ",  ,2, ,"
                        02月18日 13:56
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/1979940183/IuLjunSr5?refer_flag=1001030103_
与自己和解lj,"
                    想养猫，又担心小母猫尴尬期，也担心公猫要绝育还有铲屎，还有夜里会不会睡不着，我去上班会不会又在家可怜我回老家咋办还有万一生病咋办，还有猫粮贵不贵，我这个人也太优柔寡断了，就是担心的太多，想啥就直接去做不行吗船到桥头自然直！恢复工作之后养猫！现在开始看猫粮 ！ 收起全文d
                ",  , ,1,"
                        02月18日 12:52
                        ",vivo X27,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5677694842/IuKTxaRFw?refer_flag=1001030103_
在一颗小星星底下的你,"
                    好了，现在对豆浆也过敏了好担心我下半辈子能吃的越来越少可咋办 ​                ",  , ,1,"
                        02月18日 12:38
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/1277321295/IuKNXr3wY?refer_flag=1001030103_
9verlv,"
                    每天看到群里我们班同学一大早起来拼死命的学习而我睡到中午或者下午还在TiMi吃鸡抖音韩剧的时候我就一边担心开学之后该咋办一边继续TiMi吃鸡抖音韩剧 ​                ",  ,2,6,"
                        02月18日 12:36
                        ",iPhone 6s Plus(玫瑰金),https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/7204146809/IuKN0hhJF?refer_flag=1001030103_
中国酒业协会,"
                    居家防疫，担心菜上有病毒咋办，这里给你一颗定心丸！新冠病毒在温度56℃状态下且30分钟内就能被杀死，而病毒通过飞沫、直接接触等方式传播，但是传播到蔬菜、肉和水果的几率很低。蔬菜、肉、水果买回家后可以先用流水清洗。注意不要生食，煮熟好在食用。 ​                ",  , ,1,"
                        02月18日 12:03
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/6257001632/IuKzAuVjC?refer_flag=1001030103_
滁州气象,"
                    【#气享科普# “中国天眼”遇到下雨，该咋办？】从外观上看，“中国天眼”就像一口“大锅”，不少网友担心，下雨会不会把它灌满？[酷 L番禺天气的微博视频 ​​​                ",  , , ,"
                        02月18日 11:31
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/2653461592/IuKmHcGYe?refer_flag=1001030103_
番禺天气,"
                    【#气享科普# “中国天眼”遇到下雨，该咋办？】从外观上看，“中国天眼”就像一口“大锅”，不少网友担心，下雨会不会把它灌满？[酷 L番禺天气的微博视频 ​                ",2,2,3,"
                        02月18日 11:30
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E6%258B%2585%25E5%25BF%2583%2520%25E5%2592%258B%25E5%258A%259E?q=%E6%8B%85%E5%BF%83%20%E5%92%8B%E5%8A%9E&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/2311093730/IuKm6hBt3?refer_flag=1001030103_
