用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
一只小咸魚-,"
                    后悔药好贵…普通会员还不行… ​                ",  ,5,3,"
                        02月28日 11:32
                        ",iPhone X,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/5261653888/IwgDZekcM?refer_flag=1001030103_
做彼此的新奥尔良烤翅,"
                    一粒药12块钱 比我在学校吃一顿饭还贵(天坛新院好大好大好大环境好好比学校好多了) ​                ",  ,5,1,"
                        02月28日 10:33
                        ",,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/5790590436/Iwgg5AF0Y?refer_flag=1001030103_
是我的鱼宴,"
                    最近最最最开心的 就是所以泪痕大作战快成功了 不枉费我年前穷得要死还要花好几百块买药给她吃就是她这个口臭吧 老贵老贵的漱口水都不管用我没有阴阳她的意思 是真的  一臭千里哈我做这么多只是希望她和我天下第一亲毕竟我天天在和姐姐争所以最喜欢谁 我不能输 ​​​                ",  ,3, ,"
                        02月28日 03:58
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/2404231284/IwdFSjaWs?refer_flag=1001030103_
一路向阳_向北,"
                    检查费比药费贵😂很快的一次看病，医生看了几眼，开药；我去取药，人都少。比诊所的便宜，我妈老说医院贵，非要去诊所，结果呢，也没好，又贵些。 2深圳·嘉麟豪庭 ​                ",  , , ,"
                        02月27日 23:05
                        ",小米5s Plus,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5869890026/IwbKIbsXy?refer_flag=1001030103_
阿卡卡卡鱼,"
                    现在的药好贵哦  开了八颗药44块钱💦💦💦 ​                ",  , , ,"
                        02月27日 19:49
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/3608631977/IwatogNK2?refer_flag=1001030103_
大雄POLA,"
                    黄​芪，是‎一味‎名‎贵的‎中‎药，补​气‌效​果非常‌好！有‌强机体‎免​疫​功‌能、保‎肝、利‎尿、抗‌衰老、抗应​激‎、降​压和‌较‎广‌泛‌的抗菌​作用。在‌很早以‌前的​古代就‎已有人‌在‌使用‎它了，其高‌效的药​用价​值‌... ​                ",  , , ,"
                        02月27日 09:16
                        ",同步圈APP,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/1891913341/Iw6kroGKc?refer_flag=1001030103_
宅佳里子,"
                    其实我也自私的要命。婚后某人不理我，我就和一个男的领导出去吃过一次火锅。我自认为挺崇拜他的，但是我发现他没有特地让着我吃我爱吃的木耳就不高兴了。我怀疑我没有能力去爱别人。单位也有一个女生她对我很好。给我买很贵的化妆品，单位的事情都帮我包办，月子期间还跑来照顾我，给我买药。但是我无法回报以等价的好。因为我这么弱小，情商又这么低。 收起全文d
                ",  , , ,"
                        02月27日 08:30
                        ",荣耀V30 PRO 5G,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/3229636602/Iw61tmPa1?refer_flag=1001030103_
南方没有孤岛,"
                    王者荣耀这个皮肤好难抽比直接买药贵很多很多，并且还出不来 ​                ",  ,2, ,"
                        02月27日 00:49
                        ",王者荣耀超话,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5795039365/Iw30AdOBp?refer_flag=1001030103_
远希honey,"
                    我以为像我一样的人不多，结果今天在豆瓣看到有人因为疫情连治抑郁的药草酸艾司西䣭普兰没有了，在豆瓣上求药。和我一样的人其实很多啊，我前几天也买不到国产的这个，只好买了进口的来士普。关键进口的药是真的贵，10多块钱一颗呢今天因为找工作的事情好焦虑啊……#焦虑和抑郁哪个更可怕# ​                ",  , ,1,"
                        02月26日 23:23
                        ",荣耀9 美得有声有色,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5633280284/Iw2rBjmhi?refer_flag=1001030103_
老老cpy,"
                    在公司时时刻刻都要带口罩，我的脸现在已经要过敏了……好痛……我主任今天脸上就长了一个什么东西去楼下买药涂，回来就一直念好贵 ​                ",  , ,1,"
                        02月26日 22:08
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/2711091932/Iw1Xhml34?refer_flag=1001030103_
七哥首席铲屎官,"
                    #3亿慢病患者可上网购买处方药#好！！太棒啦！不过不太了解的人想知道这个药贵吗 ​                ",  , , ,"
                        02月26日 19:48
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/6146605260/Iw12cyWnC?refer_flag=1001030103_
急剧急症急救中,"
                    这个月我能等来工资吗，狗狗的药真的好贵，殇了 ​                ",1, ,1,"
                        02月26日 19:17
                        ",iPhone 8,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5656104865/Iw0PSb7yq?refer_flag=1001030103_
东京食记,"
                    图一红根菠菜99日币，好便宜买了2把图二的药是想分享给花粉症的朋友。就是有点小贵，不过很有效，喷嚏停了眼泪鼻涕都没了。一次吃一片能抗24小时左右。药房里有卖的。或许是花粉症的朋友福音 ​                ",  ,4,7,"
                        02月26日 17:17
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/1663386295/Iw02VqZuf?refer_flag=1001030103_
我要撒野吖,"
                    2019年几乎月月感冒，每次去校医院都报销，没花多少钱。2020年，一月去医院检查不能报销，今天又去医院做小手术不能报销，看病真的好贵，2019年花的所有药钱都没一次检查多。自己签手术同意书的时候又不争气想哭，后悔自己没好好保重身体。一直觉得自己年轻不当回事，现在发现自己的身体经不起瞎折腾，以后要多运动，少熬夜，少吃辣，保持健康。不能生病不能遭罪。 收起全文d
                ",  , ,1,"
                        02月26日 15:53
                        ",前后2000万 OPPO R11,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/3286377763/IvZuVm78s?refer_flag=1001030103_
石大爷的闺女,"
                    好贵的药💊 2北京·鼎昆大厦 ​                ",  , , ,"
                        02月26日 14:35
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/3432869304/IvYZmjTus?refer_flag=1001030103_
Elva可长点心吧,"
                    21岁的末尾达成成就——慢性胃炎但是我真的不疼不痒啊 哭泣😭药好贵啊 哭泣😭 ​                ",  ,12,1,"
                        02月26日 12:21
                        ",iPhone,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/6201845732/IvY6PCXh5?refer_flag=1001030103_
你想要的huzi,"
                    好好上班，好好赚钱，照顾好自己？不要生病，因为药贵，工资太低！！ 2郑州 ​                ",  , , ,"
                        02月26日 11:41
                        ",红米Redmi,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/3478897754/IvXQN0H3W?refer_flag=1001030103_
卷卷from_1998,"
                    昨晚没法躺下睡觉，在椅子上坐着睡了一宿，早上起来Louise知道了急坏了直接开车带我去看gp,还替我把之前非常贵的预约取消掉了,去看了一个完全没花钱的gp,Louise真好,医生说不需要去医院给开了药吃几天应该就会好~这几天行动不便同学们也都很照顾我,给我接水,递东西,帮我把书举到面前给我看,老师甚至都不叫我回答问题了,小组活动时候让我坐着别动,都是别人来适应我,要记得 收起全文d
                ",  , , ,"
                        02月26日 09:35
                        ",HUAWEI Mate 10,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/7381320349/IvX1Joyhx?refer_flag=1001030103_
系草帅帆,"
                    今天出门去买药，发现药店的口罩竟然补货了，而且价格不贵，样式还多，这是多么一个积极的信号啊，慢慢一切都会好的！ ​                ",  , , ,"
                        02月26日 09:26
                        ",HUAWEI Mate 20,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/5408786855/IvWXLxuKA?refer_flag=1001030103_
大雄POLA,"
                    黄​芪，是‎一味‎名‎贵的‎中‎药，补​气‌效​果非常‌好！有‌强机体‎免​疫​功‌能、保‎肝、利‎尿、抗‌衰老、抗应​激‎、降​压和‌较‎广‌泛‌的抗菌​作用。在‌很早以‌前的​古代就‎已有人‌在‌使用‎它了，其高‌效的药​用价​值‌... ​                ",  , , ,"
                        02月26日 09:09
                        ",同步圈APP,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/1891913341/IvWR7lWFU?refer_flag=1001030103_
澄澄michiko,"
                    又开启了药罐子模式……龟板好贵 ​                ",  , , ,"
                        02月25日 21:47
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=3,https://weibo.com/6215993449/IvSo5zud6?refer_flag=1001030103_
ssss2ba9,"
                    2月25日：买了牛肉卷¥20元好贵呀🦷吃了传说中的火鸡面～看了考试的书📖，大约两小时吃了安眠药，睡觉咯 ​                ",  , , ,"
                        02月25日 21:42
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=4,https://weibo.com/5542872666/IvSm7ePdV?refer_flag=1001030103_
嗨来吧来吧201308,"
                    中医治病能去根，西医是治标不治本！只要能治好病，中医西医都可以，现在就是有些人给中医泼脏水抹黑中医药，说中医不是现代医学，实际上中医一直都在向前发展，把中医说成是搞封建迷信，这些人就是坏！互联网上抹黑中医的有些是汉奸反动分子，有些是西药生产企业雇佣的水军，有些是西方的特别是美国的西药企业和研究机构雇佣的人给中医泼脏水！为什么它们要抹黑中医药？因为中药便宜，看那些西药研究企业研发出来的西药卖的好贵，大家都用便宜的中药，那些昂贵的西药就卖不脱了，它们也就挣不到钱了！对于人类来说实际上中药是副作用最小的，效果最好的，中草药经过了中国人几千年的临床医学实验，一病一药方，因为每个病人的情况不同，所开的药有所不同，中医真正是中国人的保护神呀！@紫光阁 @共青团中央 收起全文d
                ",  , ,8,"
                        02月25日 21:42
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=4,https://weibo.com/5887576260/IvSlY4Ruz?refer_flag=1001030103_
Mei冇如果,"《弟子规》113件事

　
《弟子规》共1080字，分别列出113件事情，其中“孝(入则孝)”24则，“弟(出则弟)”13则，“谨”24则，“信”15则，“泛爱众”21则，“亲仁”4则，“学文(余力学文)”12则。

孝(入则孝)24则

1、
父母呼　应勿缓

2、
父母命　行勿懒

3、
父母教　须敬听

4、
父母责　须顺承

5、
冬则温

6、
夏则凊

7、
晨则省

8、
昏则定

9、
出必告

10、
反必面

11、
居有常

12、
业无变

13、
事虽小　勿擅为　苟擅为　子道亏

14、
物虽小　勿私藏　苟私藏　亲心伤

15、
亲所好　力为具

16、
亲所恶　谨为去

17、
身有伤　贻亲忧

18、
德有伤　贻亲羞

19、
亲爱我　孝何难

20、
亲憎我　孝方贤

21、
亲有过　谏使更　怡吾色　柔吾声
谏不入　悦复谏　号泣随　挞无怨

22、
亲有疾　药先尝　昼夜侍　不离床

23、
丧三年　常悲咽　居处变　酒肉绝

24、
丧尽礼　祭尽诚　事死者　如事生

弟(出则弟)13则

1、
兄道友　弟道恭　兄弟睦　孝在中

2、
财物轻　怨何生

3、
言语忍　忿自泯

4、
或饮食　或坐走　长者先　幼者后

5、
长呼人　即代叫　人不在　己即到

6、
称尊长　勿呼名

7、
对尊长　勿见能

8、
路遇长　疾趋揖　长无言　退恭立

9、
骑下马　乘下车　过犹待　百步余

10、
长者立　幼勿坐　长者坐　命乃坐

11、
尊长前　声要低　低不闻　却非宜

12、
进必趋　退必迟　问起对　视勿移

13、
事诸父　如事父　事诸兄　如事兄

谨24则

1、
朝起早　夜眠迟　老易至　惜此时

2、
晨必盥　兼漱口

3、
便溺回　辄净手

4、
冠必正　纽必结　袜与履　俱紧切

5、
置冠服　有定位　勿乱顿　致污秽

6、
衣贵洁　不贵华　上循分　下称家

7、
对饮食　勿拣择　食适可　勿过则

8、
年方少　勿饮酒　饮酒醉　最为丑

9、
步从容　立端正

10、
揖深圆　拜恭敬

11、
勿践阈　勿跛倚　勿箕踞　勿摇髀

12、
缓揭帘　勿有声

13、
宽转弯　勿触棱

14、
执虚器　如执盈

15、 　

当前位置：首页 - 资料中心 - 《弟子规》113件事全文分段
　

《弟子规》113件事

　
《弟子规》共1080字，分别列出113件事情，其中“孝(入则孝)”24则，“弟(出则弟)”13则，“谨”24则，“信”15则，“泛爱众”21则，“亲仁”4则，“学文(余力学文)”12则。

孝(入则孝)24则

1、
父母呼　应勿缓

2、
父母命　行勿懒

3、
父母教　须敬听

4、
父母责　须顺承

5、
冬则温

6、
夏则凊

7、
晨则省

8、
昏则定

9、
出必告

10、
反必面

11、
居有常

12、
业无变

13、
事虽小　勿擅为　苟擅为　子道亏

14、
物虽小　勿私藏　苟私藏　亲心伤

15、
亲所好　力为具

16、
亲所恶　谨为去

17、
身有伤　贻亲忧

18、
德有伤　贻亲羞

19、
亲爱我　孝何难

20、
亲憎我　孝方贤

21、
亲有过　谏使更　怡吾色　柔吾声
谏不入　悦复谏　号泣随　挞无怨

22、
亲有疾　药先尝　昼夜侍　不离床

23、
丧三年　常悲咽　居处变　酒肉绝

24、
丧尽礼　祭尽诚　事死者　如事生

弟(出则弟)13则

1、
兄道友　弟道恭　兄弟睦　孝在中

2、
财物轻　怨何生

3、
言语忍　忿自泯

4、
或饮食　或坐走　长者先　幼者后

5、
长呼人　即代叫　人不在　己即到

6、
称尊长　勿呼名

7、
对尊长　勿见能

8、
路遇长　疾趋揖　长无言　退恭立

9、
骑下马　乘下车　过犹待　百步余

10、
长者立　幼勿坐　长者坐　命乃坐

11、
尊长前　声要低　低不闻　却非宜

12、
进必趋　退必迟　问起对　视勿移

13、
事诸父　如事父　事诸兄　如事兄

谨24则

1、
朝起早　夜眠迟　老易至　惜此时

2、
晨必盥　兼漱口

3、
便溺回　辄净手

4、
冠必正　纽必结　袜与履　俱紧切

5、
置冠服　有定位　勿乱顿　致污秽

6、
衣贵洁　不贵华　上循分　下称家

7、
对饮食　勿拣择　食适可　勿过则

8、
年方少　勿饮酒　饮酒醉　最为丑

9、
步从容　立端正

10、
揖深圆　拜恭敬

11、
勿践阈　勿跛倚　勿箕踞　勿摇髀

12、
缓揭帘　勿有声

13、
宽转弯　勿触棱

14、
执虚器　如执盈

15、
入虚室　如有人

16、
事勿忙　忙多错

17、
勿畏难　勿轻略

18、
斗闹场　绝勿近

19、
邪僻事　绝勿问

20、
将入门　问孰存

21、
将上堂　声必扬

22、
人问谁　对以名　吾与我　不分明

23、
用人物　须明求　倘不问　即为偷

24、
借人物　及时还　后有急　借不难

信15则

1、
凡出言　信为先　诈与妄　奚可焉

2、
话说多　不如少　惟其是　勿佞巧

3、
奸巧语　秽污词　市井气　切戒之

4、
见未真　勿轻言　知未的　勿轻传

5、
事非宜　勿轻诺　苟轻诺　进退错

6、
凡道字　重且舒　勿急疾　勿模糊

7、
彼说长　此说短　不关己　莫闲管

8、
见人善　即思齐　纵去远　以渐跻

9、
见人恶　即内省　有则改　无加警

10、
唯德学　唯才艺　不如人　当自砺

11、
若衣服　若饮食　不如人　勿生戚

12、
闻过怒　闻誉乐　损友来　益友却

13、
闻誉恐　闻过欣　直谅士　渐相亲

14、
无心非　名为错　有心非　名为恶

15、
过能改　归于无　倘掩饰　增一辜

泛爱众21则

1、
凡是人　皆须爱　天同覆　地同载

2、
行高者　名自高　人所重　非貌高

3、
才大者　望自大　人所服　非言大

4、
己有能　勿自私　人所能　勿轻訾

5、
勿谄富

6、
勿骄贫

7、
勿厌故

8、
勿喜新

9、
人不闲　勿事搅

10、
人不安　勿话扰

11、
人有短　切莫揭

12、
人有私　切莫说

13、
道人善　即是善　人知之　愈思勉

14、
扬人恶　即是恶　疾之甚　祸且作

15、
善相劝　德皆建

16、
过不规　道两亏

17、
凡取与　贵分晓　与宜多　取宜少

18、
将加人　先问己　己不欲　即速已

19、
恩欲报　怨欲忘　报怨短　报恩长

20、
待婢仆　身贵端　虽贵端　慈而宽

21、
势服人　心不然　理服人　方无言

亲仁4则

1、
同是人　类不齐　流俗众　仁者希

2、
果仁者　人多畏　言不讳　色不媚

3、
能亲仁　无限好　德日进　过日少

4、
不亲仁　无限害　小人进　百事坏

学文(余力学文)12则

1、
不力行　但学文　长浮华　成何人

2、
但力行　不学文　任己见　昧理真

3、
读书法　有三到　心眼口　信皆要

4、
方读此　勿慕彼　此未终　彼勿起

5、
宽为限　紧用功　工夫到　滞塞通

6、
心有疑　随札记　就人问　求确义

7、
房室清　墙壁净　几案洁　笔砚正

8、
墨磨偏　心不端　字不敬　心先病

9、
列典籍　有定处　读看毕　还原处

10、
虽有急　卷束齐

11、
有缺坏　就补之

12、
非圣书　屏勿视　蔽聪明　坏心志

结劝

　
勿自暴　勿自弃　圣与贤　可驯致

　
附：
·《弟子规》全文经文

　 　 　 　 　
　 　 　 　 　 收起全文d",  , ,2,"
                        02月25日 21:15
                        ",小米9 SE,https://s.weibo.com/weibo/%25E8%258D%25AF%25E5%25A5%25BD%25E8%25B4%25B5?q=%E8%8D%AF%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=4,https://weibo.com/5309144008/IvSbmyYEu?refer_flag=1001030103_
