用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
翔次郎兄弟竹馬魂,"
                    【病不單行】不知道走什麼衰運，住醫院住了幾天做了個手術沒多久，然後發現身體又有點問題，上星期又拗柴，手術的事還沒完還要回診，現在差不多每個月每星期都要看不同科的醫生，沒錢啦，醫藥費好貴#我浮上來啦##財布乾硬化# ​                ",  ,36,5,"
                        2016年11月10日 20:32
                        ",iPhone 6,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=12,https://weibo.com/1774682904/EgW1ZCavV?refer_flag=1001030103_
四季优美美四季,"
                    随便果人人需要，你不吃，只是因为你还不知道它的好。请回答：雾霾重么？地沟油多么？食品防腐剂多么？自来水还干净么？果蔬农药还洗得干净么？医药费贵还是随便果贵？癌症有救么？最基本的7个生活问题解答完毕，要不要给身体排个毒？自己决定！ ​                ",  , , ,"
                        2016年11月07日 20:56
                        ",三星 GALAXY S5,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=12,https://weibo.com/6052326750/EgtUth5PU?refer_flag=1001030103_
Chauwah,"
                    儿子手足口，一周跑人民，三点逃班，七点回家，半夜孩子痛到无法入睡，要抱要背，白天痛到无法进食，逢吃必吐。另外在医院在排队就诊，打点滴，安抚孩子情绪，孩子爸又夜班睡眠不足心情不佳，医药费又贵的离谱。看着孩子哭闹又是痛加内疚。。。还好这一周过完了，终于完了。 2东莞·体育路口 ​                ",  ,4, ,"
                        2016年11月06日 20:23
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=12,https://weibo.com/1885292782/EgkgyyCfo?refer_flag=1001030103_
无为wd_769,"
                    现在的医药费真贵啊，好药医保还不给报销。//【19岁男孩患肿瘤身高仅1米】  O19岁男孩患肿瘤身高仅1米 ​                ",  , , ,"
                        2016年11月06日 20:06
                        ",手机新浪网,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/1748351041/Egk9Mn8JQ?refer_flag=1001030103_
bb叨叨的小鱼儿又来了呀,"
                    医药费好贵，生病不仅身体难受，心里也难受 ​                ",  , , ,"
                        2016年11月05日 09:19
                        ",荣耀7i 翻转吧视界,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/3188296545/Eg6uDdQKm?refer_flag=1001030103_
小太阳职场加油站,"
                    人还是没心没肺好，什么话别人说过就忘记最好，否则什么都存在心里，容易得病。医院那么多人，医药费那么贵，真的是病不起。 ​                ",  , , ,"
                        2016年11月02日 22:00
                        ",小米Note 顶配版,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/5611342541/EfJbInmuf?refer_flag=1001030103_
AIB大树君,"
                    我是今年6月的毕业生，之前在学校买了16年的社保，由于工作原因没有五险一金，我还可以拿回学校报销吗？？？好贵的医药费。如果可以，请问找谁？班里生活委员不理了。 ​                ",  ,6, ,"
                        2016年11月01日 23:15
                        ",fabuduan,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/2683878293/EfAfKpAiN?refer_flag=1001030103_
AIB大树君,"
                    我是今年6月的毕业生，之前在学校买了16年的社保，由于工作原因没有五险一金，我还可以拿回学校报销吗？？？好贵的医药费。 ​                ",  ,3,1,"
                        2016年11月01日 17:13
                        ",fabuduan,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/2683878293/EfxSKwLJE?refer_flag=1001030103_
我不是李铁柱,"
                    我也没什么脏话好骂了，金色世纪啊，连我爸爸的钱都骗……希望贵公司拿着病人的医药费花的开心快乐，祝贵公司的员工全家幸福，千万不要生病，也不要在照顾生病的孩子时被人骗钱，问候贵公司全家，微笑 ​                ",1,25,2,"
                        2016年10月30日 17:59
                        ",Android,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/3985584235/EffkBvjIJ?refer_flag=1001030103_
卡卡西爱板栗,"
                    今晚去给猫猫看了病～看到猫猫那么小好可怜啊～希望快点好起来～希望以后都健健康康的～PS:真的医药费好贵啊～小400了呢～😂😂😂😂 ​                ",  , , ,"
                        2016年10月27日 22:56
                        ",红米4G,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/5125876016/EeOZzh2KO?refer_flag=1001030103_
祛痘护肤张波,"
                    18岁有人推荐祛痘，不去！饭都吃不饱，哪有钱！ 19岁有人推荐祛痘不去！开销大，哪有钱！20岁有人推荐祛痘，不去！脸上看着还可以！21岁想去了，太贵了！钱还是存银行吧。22岁全脸痘印痘坑：才发现虽然贵，但医药费百倍！23岁时才发现别的同龄人都有足够好的皮肤脸蛋，而自己脸坑坑洼洼，看到别人那么自信，自己却要小心冀翼，走上害怕别人是不是在看自己脸！却发现明白得太迟了！！！ 收起全文d
                ",  , , ,"
                        2016年10月27日 00:30
                        ",iPhone 6,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/5455848942/EeGboqyKY?refer_flag=1001030103_
甜趣呀,"
                    2湛江·霞山区，#签到日记##值得去#差点出车祸，想不明白，电动车开个车灯是要多少电费才可以让人情愿冒着出车祸的危险都不开可是考虑下别人的命好么！现在医药费很贵好么！ 2湛江·霞山区 ​                ",  ,2,2,"
                        2016年10月26日 00:14
                        ",vivo智能手机,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/6019923769/EewEefjt7?refer_flag=1001030103_
哈舅子,"
                    不吃多点吃好点 怎么对得起这么贵的医药费啊 ​                ",  ,6, ,"
                        2016年10月25日 12:54
                        ",Weico.iPhone,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/1301971853/EesceyWfN?refer_flag=1001030103_
慕曦阁,"
                    有人说158贵了，我的回答是：物超所值，健康重要。就跟生病治病是一个道理，如果生病了，你会嫌医药费贵而不治吗？好，可以不治，等它越来越严重的时候你治不治？这时候需要花的钱更多了。大家来看看下面的几幅图👇相信我，看了你不会后悔的，用别的洗发水也用，为什么不用健康一点的呢？用那个没效果为什么还用？不是更浪费钱吗？头发的问题得不到解决，反而加重了。得与失相信你心里明白。不要为了省那一点钱，让自己难受了。不知道你们有没有这样的感觉，头发油腻了，不爽了，也会影响心情。钱本来就是赚了花的，人的一生，也就几十年，何不对自己好一点？觉得有道理的点个赞，讨厌的也不要吐槽。😁 收起全文d
                ",  , , ,"
                        2016年10月24日 22:39
                        ",iPhone 5s,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/3013860427/EemBo8ZmS?refer_flag=1001030103_
长成猕猴桃的柠檬,"
                    感觉生一次病好贵，要付医药费，还想给自己买个蛋糕安慰一下自己，没有上班也没有工资，生个病五六百块钱没有了 ​                ",  ,8,1,"
                        2016年10月24日 19:05
                        ",iPhone 6 Plus,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/2159248621/EelcdBto1?refer_flag=1001030103_
Winnie_醒姑娘,"
                    第一次胃肠炎，第一次雷清远的大医院睇病，第一次俾甘贵的医药费....... 早知道回山塘睇病仲好 ​                ",  ,1, ,"
                        2016年10月24日 12:07
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/1891580961/EeisR0UDA?refer_flag=1001030103_
晴阳450,"
                    我平时开销最大的是电子产品和孝敬长辈。数码产品要买最新款评测，给长辈要买好东西（比如5个贵枕头）还有医药费高铁费。。。。。。我最省钱的是吃穿，玉米馄饨就知足，59元牛仔裤几十元的外套穿好多年 ​                ",  ,18,5,"
                        2016年10月21日 10:42
                        ",iPhone SE,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/1840189497/EdPCElMyr?refer_flag=1001030103_
清风之smile,"
                    穷人、病人在社会上已经生存不下去了……（物价、医药费真的好贵！！！） ​                ",  ,2, ,"
                        2016年10月19日 15:24
                        ",荣耀畅玩4C,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/3944334666/EdyC3kmkf?refer_flag=1001030103_
小老虎阿狸,"
                    给小孩子的药二十几块算贵吗？真想贴块牌子连二十块的医药费都嫌贵的患者请绕行好吗？或是自己给练点仙丹吃上治百病，简直是够了 ​                ",  ,2, ,"
                        2016年10月18日 20:12
                        ",荣耀V8 脱影而出,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=13,https://weibo.com/5967408063/Edr4ObNrj?refer_flag=1001030103_
M河马阿姨M,"
                    #张艺兴粉丝倒打一耙#管好你家的狗 出来咬人了  要陪医药费很贵的@努力努力再努力x ​                ",  , , ,"
                        2016年10月15日 20:22
                        ",三星Galaxy NOTE III,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/5368921592/EcYRc9eR3?refer_flag=1001030103_
炭烧町,"
                    以后…不要…再…生病受伤了…医药费好贵…(晕厥) ​                ",  ,6, ,"
                        2016年10月14日 10:07
                        ",OPPO R9,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/5318718080/EcLpgqXhP?refer_flag=1001030103_
宇宙无敌霹雳美少女-,"
                    #做一枚蓝瘦香菇#医药费好贵，这一点就170[被电] 还不加挂号的6块钱  以后要开启金钟罩护体模式了。。不得病不吃药！不去……！医院还是得去的。。毕竟以后指着它给我发工资 ​                ",  , ,1,"
                        2016年10月13日 17:20
                        ",Android,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/5082532784/EcEOcCQxb?refer_flag=1001030103_
老衲MartinLo,"
                    今天风很大但好像也不冷原来今日已经是重阳九九重阳节。。前7日我好任性地放了国庆7日假好任性好耐都未试过放甘耐假但人在面对一些事情的时候难免，会产生抑郁。。。抑郁，这两个字，的确是我的心情，但我却提都不敢提因为我真的怕自己有抑郁症。。听讲好难好  医药费仲要好贵  分分钟命都冇埋身边有朋友都有尼个病。。而且系中度抑郁症果只  我希望距地可以早日康复如果最近如果有人可以送份礼物比我。。活着关心一下我近况，，甘样可能我会开心翻d。。。所以呢，，，大家识做啦。。。 收起全文d
                ",  , , ,"
                        2016年10月09日 11:02
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/1718747147/Ec0CX8pic?refer_flag=1001030103_
Yvonne小凡,"
                    小淘气们又去看兽医啦！量了体温量了体重还打了疫苗～ 绝对的健康宝宝们😻 然后医生就给订了下次检查的日期… 健康检查很重要！虽然医药费好贵，马麻会加油赚钱给宝贝们 2美国·旧金山 ​                ",  , ,2,"
                        2016年10月05日 09:05
                        ",iPhone 6s,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/1635861330/Ebo9jFug5?refer_flag=1001030103_
向暖的芸朵朵,"
                    萌萌骨折了，带她回从小长大的家看看。她是只爱干净的兔兔，就算骨折了三只脚都跳回盆子里拉屎拉尿现在医药费要还真贵，一个小时不到830，只希望她快点好🙏🙏🙏🙏🙏真心痛我是个不负责的主人 ​                ",  ,11, ,"
                        2016年10月04日 14:21
                        ",iPhone 6,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/1739340323/EbgN0rhoC?refer_flag=1001030103_
水珠在这里,"
                    工作撞在一起着实有车祸现场的感觉。先救谁！？重伤员赶紧抢救！啊那个是轻伤还能再拖两天…什么谁家属来催了？？好好好先把家属着急的病人抬上来…滚粗啊重伤员要shi了！！给我两瓶红牛救活他！！数他的医药费最贵！！！…轻伤员也拖成重伤了？去跟家属交涉一下先截个肢等两天……… ​                ",  ,2,5,"
                        2016年09月30日 03:04
                        ",iPhone,https://s.weibo.com/weibo/%25E5%258C%25BB%25E8%258D%25AF%25E8%25B4%25B9%25E5%25A5%25BD%25E8%25B4%25B5?q=%E5%8C%BB%E8%8D%AF%E8%B4%B9%E5%A5%BD%E8%B4%B5&scope=ori&suball=1&Refer=g&page=14,https://weibo.com/1733170671/EaAEkBt6P?refer_flag=1001030103_
