用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
情感挽回老师小茜,"
                    教你怎么挽回前任        夫妻两个人吵架是很正常的，本身就是两个不同的个体，并且男人和女人天生具有差异，这种差异体现在思维的方式，不同的性格，不同的价值观，或者说处理事情的方式都是不相同的。这样多的不同怎么会没有矛盾产生呢。并且两个人结婚之后便不再是恋爱时候那么恩爱甜蜜，两个人之间的爱情已经从你侬我侬变成了油盐酱醋茶，因此矛盾更加容易凸显升级。两个人吵架，只有极少数的人是床头吵架床尾和。大多数人都很难在吵架的时候控制情绪，双方都是最了解彼此的人，说出的话也就更能够戳人的脊梁骨，你伤我八百，我就一定要伤你一千。长此以往，再深的感情也是会被消磨殆尽的。#分手了怎么挽回前男友  分手了如何挽回前男友  分手了怎么挽回前男友  挽回前任秘籍   挽回前任攻略##分手了如何挽回前男友我想你了怎么办异地恋异国恋分手了怎么挽回同性恋父母反对怎么挽回因为彩礼钱分手如何挽回# 收起全文d
                ",  , 2, ,"
                        02月26日 13:28
                        ",教你怎么挽回前任超话,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=24,https://weibo.com/5825009250/IvYy978NZ?refer_flag=1001030103_
云端育儿-云妈,"
                    宝宝咽部不舒服，咳嗽、声音沙哑怎么办？        宝宝咳嗽、咽喉部肿痛、声音沙哑、咽部干痒，妈妈一般都不太在意，以为这些情况没有什么大问题，像大人处理喉咙不适一样给宝宝喝点热水润润嗓子，就以为宝宝不咳了，小贝在这里纠正一下某些宝妈宝爸的常识理解，宝宝嗓子不舒服，其实是有不少原因的。      宝宝嗓子沙哑、瘙痒，大部分家长会觉得宝宝肯定是吸进什么东西在嗓子里了，其实不然，导致宝宝嗓子瘙痒，沙哑的原因有很多： 沙哑的原因 1.感冒引起的，季节交替，宝宝一旦受凉，病毒侵袭，嗓子就会发炎。一般来说，一周左右的哭喊哑嗓问题都不是很大，倘若一直持续这种状态，就会引起咽喉炎，甚至出现声带小结等疾病。(给宝宝多喝水,白开水是最好的“润嗓药”，一定要多喝,同时最好给宝宝吃一些润喉、清肺的食物（柚子），缓解因嗓子不适给宝宝带来的痛苦);2.天气过于干燥,宝宝喝水少,哭闹过多影响了声带(让宝宝注意休息,少说话,不要老惹宝宝生气从而哭闹,注意保持家里的空气湿度);3.喉炎时也表现为嗓子哑，如宝宝在嗓子哑的同时，伴有发烧，咳嗽，呼吸困难等情况，需要医生确诊;4.小儿急性喉炎,以声音嘶哑，咳声如犬吠为主要特征,吸气性呼吸困难，可伴有发热,如果在你家宝宝的身上发现了以上的症状需及时就医;5.看看舌苔，如果舌苔发白，那就是上火了，一旦上火又加上声音沙哑，而且没有其他不好的症状，那就基本断定是上火引起的。 瘙痒的原因         换季嗓子干、发痒、咳嗽的孩子特别多，这跟天气干冷，孩子在空调、暖气房中呆的时间过久有很大关系。        吃药吧，感觉有点小题大作，不吃药又感觉听着难受。特别是春季，细菌、病毒滋生，空气中到处弥漫着细菌和灰尘，宝宝难免会吸进嗓子里，然后进入肺部，导致宝宝喉咙不舒服。    柚子本身就有健脾消食、润肺止咳、下气消痰的功效，如果孩子有喉咙瘙痒的症状，可以让孩子直接吃点柚子肉。（当然，叮嘱孩子多嚼一嚼，在嗓子里多停留一段时间。） 宝宝咳嗽     宝宝轻微咳嗽是一种保护性呼吸反射动作。咳嗽的产生，是由于当异物、刺激性气体、呼吸道内分泌物等刺激呼吸道粘膜里的感受器时，冲动通过传入神经纤维传到延髓咳嗽中枢，引起咳嗽。     很多新妈妈对宝宝咳嗽是什么疾病引起的，不能做出正确判断，下面我们来说说宝宝咳嗽。有时候家长会碰到孩子咳嗽、有黄痰或者白粘痰、口干、嗓子疼、大便干、小便黄、舌质红、舌苔少，孩子多半是肺热咳嗽。这时候可以用柚子肉100克、梨100克，把它们切成或者掰成小块儿，放在锅里煮烂。用小碗盛起来，等温度降到可以喝的时候加点蜂蜜，甜甜的，孩子特别爱喝，清肺热、止咳效果也非常棒。 咳嗽分类 咳嗽{外感咳嗽、内伤咳嗽}——外感咳嗽{风寒咳嗽、风热咳嗽}风寒咳嗽：舌苔白，痰稀，白黏，并伴有鼻塞流涕；风热咳嗽：舌苔黄或红，痰黄稠，不易咳出，并有咽痛；内伤咳嗽和反复发作——多为慢性咳嗽（舌苔几乎是白苔，胃口较差，没有食欲，这时需要调理脾胃），宝宝中不常见。 咳嗽原因 1【上呼吸道感染引发的咳嗽】 止咳：      要保持房间空气湿润，可以使用加湿器、挂湿毛巾、用水拖地板或在房间里放一盆清水，增加空气湿度。如果宝宝的咳嗽和鼻塞症状持续一周仍未见好转，应该尽快带宝宝看医生。 2【支气管炎引发的咳嗽】 止咳：      应去医院治疗。另外，宝宝不能吃太甜或太咸的食物，否则会加剧夜间咳嗽。 3【咽喉炎引起的咳嗽】 止咳：      出现这种咳嗽妈妈们千万不可自行在家解决，应及时就医，请医生明确诊断后对症治疗。 4【过敏性咳嗽】　 止咳：      平时尽量不要让孩子感冒，一旦出现过敏性咳嗽尽快看医生，查找过敏原，明确诊断，阻止发展成哮喘。 5【吸入异物引发呛咳】 止咳：     吸入异物后父母要鼓励小儿咳嗽，千万别用手在其嘴里乱抠，以免异物越抠越深，把气道完全堵死。     如果没有咳出东西，宝宝反复咳嗽或气喘，说明异物已到达下呼吸道，应立即送小儿去医院及时取出异物。 O宝宝咽部不舒服，咳嗽、声音沙哑怎么办？ 收起全文d
                ",  , , ,"
                        02月26日 13:06
                        ",HUAWEI nova 3,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=24,https://weibo.com/3305068401/IvYp6eP6v?refer_flag=1001030103_
想变瘦的胖兔子恋上小哇_,"
                    和别人三观不合，怎么做朋友。但是和男朋友三观不和，怎么办后来想想，我和我家父母三观也不和，也就这样吧。 ​                ",  , 2, ,"
                        02月26日 12:52
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=24,https://weibo.com/5033176763/IvYjBxhQX?refer_flag=1001030103_
没人比我更爱学习2333,"
                    我提出了问题 “父母不信自己得了抑郁症怎么办?” O父母不信自己得了抑郁症怎么办? 2重庆 ​                ",  , , ,"
                        02月26日 12:50
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=24,https://weibo.com/7276881068/IvYiAjQIy?refer_flag=1001030103_
回首千燈山,"
                    “他要聊的其实不是茶叶蛋的问题，他要聊的是如何和父母进行有效的沟通，自己不想做的事情父母又强迫自己做怎么办。但是你可以在父母给的框架里，再找一个自己喜欢的可能性。”何老师 ​                ",  , , ,"
                        02月26日 12:39
                        ",iPhone,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/7199838896/IvYelzHg2?refer_flag=1001030103_
无眠记,"
                    论父母吵架孩子该怎么办 ​                ",  , , ,"
                        02月26日 12:31
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/7244671273/IvYaXgoA2?refer_flag=1001030103_
再大的雨也挡不住吃货的热情,"
                    总有种想法，活着死了，不过如此，没有人会为了你怎么样。总有些人会说为什么想不开，怎么就想不开，要是想得开心理也不会敏感，也不会想到死，别人根本体会不到你内心的黑暗，感觉不到你的绝望，就觉得不就这些事么，有什么大不了的，就这么点小事，你就想死那你父母怎么办什么的，真正想死的时候还会考虑到这些么？我做梦梦到过跳河自杀，但是我在跳的一瞬间感觉到了我真的真的很怕，但又却想着一了百了，现在清醒着也能感觉到自己的害怕，或许还没到真的想死的地步吧！在此感谢我的沙雕网友们 收起全文d
                ",  , , ,"
                        02月26日 12:22
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/3157152163/IvY7f5hv8?refer_flag=1001030103_
追剧市民吴三岁,"
                    电视剧：我的真朋友#电视剧##我的真朋友# 啃女儿，养儿子，遇到如此双标又执拗的父母，你会怎么办？ L追剧市民吴三岁的微博视频 ​                ",  5, 2, 15,"
                        02月26日 12:08
                        ",iPhone 11,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/5605139439/IvY1PkiAP?refer_flag=1001030103_
暖风不是风zh,"
                    这个病折磨到我生不如死，我真的就想这样死去了，不给父母添麻烦，可是我还有女儿该怎么办 ​                ",  , , ,"
                        02月26日 12:06
                        ",OPPO超视野全面屏R15,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/5338638138/IvY0E4RfK?refer_flag=1001030103_
Y超级小号,"
                    好多天了怎么办啊如何巧妙的告诉父母自己考研失败了 ​                ",  , , ,"
                        02月26日 11:38
                        ",HUAWEI P10,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/7302205568/IvXPx2cUn?refer_flag=1001030103_
对象生气吵架分了教你如何和好,"
                    挽回前，你需要知道他发脾气是否有原因或规律，发完脾气在冷静后是否会道歉，或者他会不会忍让你。如果只是性格倔强的话，随着岁月的磨砺是会有改善的。所谓一物降一物，以柔克刚，以刚克柔，他刚你柔，柔中带刚，如果是错的事坚决反对不能有半点迟疑，他要是和你吵你就等他冷静了在以理具争绝不退让，他在无理取闹就冷对待凉他个十天半个月不理他不和他说话。如有退让和悔改在原谅他，让一次就你就永远没有翻身的机会了你会永远听他的，当然也不能无理取闹。如果对方真的是对的就理解他说声我认为你是对的，如果他有严重的暴力倾向就及早离开以免祸及自身和家的安全，对待这种人不能以强硬的手段不能刺激他。因为这种人格分裂型的都是以暴力解决事情不会用头脑，所以最好的放法是冷漠渐渐让他讨厌你，比较吃饭吃的那都是吃的跟猪一样，不洗澡，大便时不关门，说话声变大没有教养，反正是有多邋遢就表现给他，最后他烦你了，这就是最好离开的时候。#分手了如何挽回 失恋了怎么挽回异地恋异国恋军恋同性恋爱情婚姻老公老婆 老公出轨家暴婆媳关系不和怎么办 父母反对妈宝男姐弟恋分手了怎么挽回# ​ 收起全文d
                ",  , , ,"
                        02月26日 11:31
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/3514901331/IvXMsqht0?refer_flag=1001030103_
分手挽回前任前男友前女友,"
                    #分手挽回前任失恋挽回前男友# #男友父母反对该怎么办# 在挽回过程中，如何树立良好的心态，使挽回之路更加顺畅？1.降低需求感。分手后，不要哀求前任再给你一次机会。 它只会降低自己的价值，让前任感觉你很容易得到，鄙视你，对你更加反感。在这种情况下，你需要冻结你的情绪，减少你的需求感。冻结情感不是要切断联系，而是要减少你的需求感。降低你的需求感是整个挽回的核心。当你的需求感较低时，主动权就在你手中，这是最受控制的情况。当主动权掌握在你手中时，你挽回的机会会大大增加。2.承认分手的事实。分手后不要责怪你的前任，继续争论你们之间的是非，也不要老是纠缠你的前任，试图通过哭诉和恳求来挽回他，这只会让你变得毫无价值。如果你想成功挽回你的前任，你应该承认你已经分手了。这是因为分手不是可耻的事情，而是情侣间的正常现象。你要做的就是以正确的心态看待分手，理性地找到分手的原因，不断地修正自己，提高自己的价值。只有这样，你才能事半功倍，获得持久的幸福。#如何挽回异地恋异国恋前男友前女友##异地恋异国恋怎么挽回前任##求推荐靠谱挽回机构情感挽回机构##怎么挽回前男友前任异地恋异国恋婚姻家庭##复合前任修复感情##怎么挽回婚姻# 收起全文d
                ",  , 1, 2,"
                        02月26日 11:00
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/6479008612/IvXzSiaV5?refer_flag=1001030103_
李旺财YIMI,"
                    自我觉察关于考试恐惧心理刚刚在听课的时候，想起每听完一小节课都会有一个小测验，前几节每次测验都会错一两道题，想到这就开始头脑发懵、身体发紧，万一大考试的时候我也这样怎么办？考不过怎么办？想到这些就感觉天都快塌了，我该怎么办呢，这种考试紧张的状态延续了很多年，从小到大父母也不关心我的成绩呀，怎么就会这么恐惧呢？也就两秒钟的内观觉察，突然意识到我对于考试的恐惧是来自于对自己的不信任，我不相信自己能记住知识点、不相信自己考试的时候能发挥良好，在我的潜意识里我永远都是一个失败者。看到这里，眼泪都快下来了，尽管父母从来没有关心过我的成绩，但是我在他们那里永远都是一个失败者，这成了一种强迫性的重复，一遍又一遍的重复着我的失败。 收起全文d
                ",  1, , 1,"
                        02月26日 10:59
                        ",柔光自拍vivo X7,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/3994846084/IvXzA1Fns?refer_flag=1001030103_
凤舞欢歌,"
                    欢歌笑语#宝鸡爆料##宝鸡同城# 孩子叛逆、厌学怎么办？父母不必过于着急，孩子在成长阶段，大都因为家长的溺爱以及疏忽家庭教育导致的。家长不要再对孩子打骂了，这易出反效果。建议孩子爸妈去咨询专业的家庭教育老师了解原因和心理，用对方法和指导技巧，才会更好帮助。 2宝鸡·凤县 ​                ",  8, 12, 8,"
                        02月26日 10:54
                        ",HUAWEI P10,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/2089061957/IvXxNaRJ9?refer_flag=1001030103_
悠一格,"
                    发布了头条文章：《孩子没有自制力或者自制力很差，父母该怎么办？》  O孩子没有自制力或者自制力很差，父母该怎么办？ ​                ",  , , 1,"
                        02月26日 10:30
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/6079114599/IvXnR5TXp?refer_flag=1001030103_
雷博劳动,"
                    发布了头条文章：《离婚时，父母双方居然都不要孩子怎么办？法院这样说！》  O离婚时，父母双方居然都不要孩子怎么办？法院这样说！ ​                ",  , , 1,"
                        02月26日 10:20
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/3152834571/IvXjGdutZ?refer_flag=1001030103_
是七七阿·,"
                    #安家#论原生家庭的重要性 樊胜美2.0升级版房似锦＝房四井 遇到这样的父母该怎么办 L是七七阿·的微博视频 ​                ",  , , 1,"
                        02月26日 10:12
                        ",iPhone X,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/2491893613/IvXgIr3aW?refer_flag=1001030103_
有故事的人根本不想讲故事,"
                    照顾奶奶  一口一口的喂粥  端糖水  拿巧克力  希望她不舒服能慢慢好转  爸妈也在赶回来的路上了 ​​​ 感觉即使自己是个学医的  但一点生活经验也没有  遇到事情还是不知道该怎么办  还是要寻求父母  等父母来解决  哎快快长大吧 亲爱的一一 ​                ",  , , ,"
                        02月26日 09:43
                        ",HUAWEI Mate 20,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/7394671137/IvX4Mep1Y?refer_flag=1001030103_
旧62384,"
                    天呐，让一个十几岁的孩子来陷入不知道怎么办的父母难题，是一件多么残忍的事情，你是多么狠的下心来，还在旁边不冷不热的说着这有啥，其实我真想知道你真有为我想过吗？天呐，醒悟我花了一年的时间，真的哪有什么我对你好这都是为你好，滚，这都是为了你自己好，两全其美获得一个好名声，但是你觉得我会开心吗？你这不是在为我好，你这是在杀我，人家说杀人不洙心，你你更恐怖你不仅杀人你还洙心，你还让人家对你感恩戴德，这是不可能的！ 收起全文d
                ",  , , 1,"
                        02月26日 09:41
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/5258222829/IvX3N2O4q?refer_flag=1001030103_
Rachel在英国,"
                    从申请季开始到申请季快收尾了，不知道第几次被问到类似问题了，大家有什么建议吗？“我想出国留学，但是父母不同意（觉得就是一年镀金一纸文凭），怎么办？”#留学##留学申请季# ​                ",  , 30, 41,"
                        02月26日 09:21
                        ",英国留学超话,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/6074753137/IvWVWn3aH?refer_flag=1001030103_
秃毛恐龙怪,"
                    我在想，疫情过后那些没有父母和爷爷奶奶外公外婆抚养的小孩子要怎么办 ​                ",  , , ,"
                        02月26日 09:20
                        ",微博国际版,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/7309272284/IvWVsg4nH?refer_flag=1001030103_
笑出腹肌的美少女,"
                    求助：我儿子儿媳刚结婚几个月，儿子做互联网的每年七八十万，儿媳做人力资源每年十五万。儿媳婚前给娘家三千一个月，结婚后儿媳管钱，忽悠我儿子要孝敬父母，现在一边父母每月给一万块。我们是做生意的，一个月有十万块进账，儿媳父母是吃退休工资的，自从他们结婚后，她父母生活质量是直线上升，给钱不说，燕窝人参海参鹿茸大包小包地往娘家拿，看得我们真心疼。我们老两口省吃俭用的早早把儿子房子买好了，花钱给孩子最好的教育，最后全是给亲家提高生活质量去了，我真是气不打一出来。我们根本不需要儿子每月给一万块，我们还可以经常补贴一下他们的小家，可是钱转手到了亲家手里，真感觉自己不值，真不知道该怎么办了？ 收起全文d
                ",  , , 3,"
                        02月26日 09:02
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/5320660853/IvWNYl0mc?refer_flag=1001030103_
天空不一定炽热,"
                    #十堰老人家中死亡留下6岁孙子#这个时候说政府的是不是傻子，明明应该谴责孩子的父母！想想都可怕如果政府不排查呢？娃饼干吃完了要怎么办 怎么办 ​                ",  , , ,"
                        02月26日 08:48
                        ",小米8周年旗舰手机,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/2858615910/IvWIzdPrZ?refer_flag=1001030103_
佛杰居士,"
                    O学佛有问必答：父母经常吵架怎么办，念佛可以阻止别人吵架吗？学佛有问必答：父母经常吵架怎么办，念佛可以阻止别人吵架吗？ ​                ",  , , ,"
                        02月26日 08:48
                        ",小米Note 3 拍人更美,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=25,https://weibo.com/6505208851/IvWInEykg?refer_flag=1001030103_
油条大饼甜沫儿甜,"
                    #房似锦 房四井#  蜜罐罐里长大的女孩，没有贫穷的原生家庭，不会知道这些，弟弟要钱，父母没有，你有赚钱能力，你怎么办？父母需要赡养，生病住院，没有工资，没有退休金，你怎么办？现在贫困人口越来越少了，父母自食其力不需要儿女金钱赡养的越来越多，这是社会的进步，但他们终有一天会老，万一得的是那种瘫痪的病，有大钱可以请保姆照料，一般家庭还不是得靠儿女，那时才真的难弄 收起全文d
                ",  , , 6,"
                        02月26日 08:39
                        ",华为P9手机摄影再突破,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=26,https://weibo.com/5061530060/IvWEW2LJM?refer_flag=1001030103_
遵义新鲜事,"
                    亲生父母为了要弟弟25年前把我送人了，现在要来认我，我该怎么办？ ​                ",  , 42, 74,"
                        02月26日 08:36
                        ",,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=26,https://weibo.com/5044169579/IvWDGEoCy?refer_flag=1001030103_
情感挽回老师小茜,"
                    教你怎么挽回前任        ❤️ 挽回并不是一件可以一步登天的事情，因为分手之后对方就已经完全否定了你的一切，要让前任在强烈否定自己的情况下再一次爱上你并不是一件简单的事情，所以你需要一个详细无误的挽回计划以及足够的耐心才能成功挽回，同时你还需要有应对突发情况的能力，只有这样你才能让他再一次爱上你并跟你在一起。#分手了怎么挽回前男友  分手了如何挽回前男友  分手了怎么挽回前男友  挽回前任秘籍   挽回前任攻略##分手了如何挽回前男友我想你了怎么办异地恋异国恋分手了怎么挽回同性恋父母反对怎么挽回因为彩礼钱分手如何挽回# 收起全文d
                ",  , , 3,"
                        02月26日 08:17
                        ",教你怎么挽回前任超话,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=26,https://weibo.com/5825009250/IvWvHEKU3?refer_flag=1001030103_
怀瑾握瑜sn,"
                    #十堰老人家中死亡留下6岁孙子#孩子还给倒在厕所里的爷爷盖上了被子……听爷爷的话知道有病毒也乖乖的不出去他才6岁啊，等他长大明白这一切他该怎么办??父母离异在柳州不代表就可以对孩子和老人不闻不问，这种人不配为人父母，不配为人子女。疫情结束后一定要找到孩子的父母，承担起你该担负的责任 收起全文d
                ",  , , 3,"
                        02月26日 07:30
                        ",HUAWEI nova 2s,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=26,https://weibo.com/6573490815/IvWcNrf8k?refer_flag=1001030103_
网恋鱼鱼,"
                    男朋友得了尿毒症，他父母当场下跪让我给他家留后，我该怎么办？ ​                ",  , 3, 3,"
                        02月26日 07:00
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=26,https://weibo.com/6437806958/IvW0spvhX?refer_flag=1001030103_
囧闻搜一搜,"
                    网友求助: “因为男友我感染了hpv，尿道炎，宫颈炎这些疾病，治疗期间所有费用由我自己承担，但男友把这些事说给他父母听了，我想分手到他以死相逼，不同意，不知道该怎么办了。” ​                ",  , 2, 157,"
                        02月26日 06:59
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=26,https://weibo.com/5940317278/IvW0f91l2?refer_flag=1001030103_
张祺悦,"
                    #安家 原生家庭# ​​​​ 原来房似锦和樊胜美一样惨，工作后挣的钱都被亲妈要走了，而且人家一开口就50万、100万，不给就去单位闹！如果你是房似锦，会怎么办呢？你觉得#子女被父母压榨该反抗吗#？ #安家 原生家庭# 引关注，子女被父母压榨该反抗吗？ ​                ",  , , ,"
                        02月26日 06:58
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E7%2588%25B6%25E6%25AF%258D%25E6%2580%258E%25E4%25B9%2588%25E5%258A%259E?q=%E7%88%B6%E6%AF%8D%E6%80%8E%E4%B9%88%E5%8A%9E&scope=ori&suball=1&Refer=g&page=26,https://weibo.com/5094666244/IvVZKqAvm?refer_flag=1001030103_
