用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
虎牙-浩妤,"
                    昨天晚上熬夜了，今天全身没劲，发软。犯困。 特别虚，铁撸不动，然后腹肌也练不动！刚开始训练一会儿就躺哪里睡着了。 爬到床上又睡不着了。应该是身体原因，真不是想偷懒。晚上在练吧。 2广元·苍溪县 ​                ",  , , 1,"
                        02月19日 16:35
                        ",Android,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g,https://weibo.com/5263777928/IuVMKoXTq?refer_flag=1001030103_
批话多舌头烂,"
                    补充善卡优的乳铁蛋白，促进脾胃消化，提高孩子免疫力。生命在于运动，脾胃主肉，长久不运动，容易引发脾虚，从中医的角度就是气不足，身体发虚。有些比较懒的宝宝，成日只躺着坐着，久而久之，就会出现虚胖，体质差，温度一变化就生病的问题。 ​                ",  , , ,"
                        02月18日 11:52
                        ",360安全浏览器,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g,https://weibo.com/6513978426/IuKv6biIv?refer_flag=1001030103_
暮良王妃,"
                    来姨妈就是受刑。肚子好像被万年寒铁包围着，浑身上下仿佛一个男生撸了五十次后的发虚，躺着就如一条死狗，万一赶上工作时间还会羡慕死狗，坐立难安蚀骨销魂像一条身体里钻满了寄生虫一样浑身扭动试图找一个舒服的姿势，最后找不到就开始盯着墙默默流泪恨不得一头撞上去获得短暂的缓解。 ​                ",  , 1, ,"
                        02月17日 17:26
                        ",小米MIX2S 全面屏,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g,https://weibo.com/5108834517/IuDggauzK?refer_flag=1001030103_
NOYUNINE,"
                    我应该去工作躺的自己心里都发虚赶紧存钱还债吧 ​                ",  , , ,"
                        02月15日 00:58
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g,https://weibo.com/6376174735/IudWmyjq4?refer_flag=1001030103_
李jia怡a,"
                    我已经在家躺虚了 起身一次晕一次 起来一次两眼发黑如果不扶着我就该晕地上了 ​                ",  , 2, 3,"
                        02月13日 18:15
                        ",🧸ྀིiPhone 11 Pro(暗夜绿),https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g,https://weibo.com/3169289890/Iu1Sb2xiM?refer_flag=1001030103_
巧克力酱脆皮,"
                    #张张运动打卡# 2020.02.10我想shi ！我怎么这么虚 ！甚至没有跟完整个 ！又热又冷 双腿发软 两眼发黑 我要躺下一定是运动强度太大！一定是中午没吃好！吃饱了才有力气减肥呀！明天见！ ​                ",  , , 1,"
                        02月10日 18:34
                        ",OPPO A91,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g,https://weibo.com/3541437557/ItzIxtDiF?refer_flag=1001030103_
-那我请你吃糖,"
                    真的自律才会自由我真的太懒了 本来有在锻炼的昨天感冒发了点烧就没锻炼然后今天退烧了 但是现在安慰自己说“昨天发过烧今天身体虚还是别锻炼了”然后我就躺下听歌刷微博了 ​                ",  , , ,"
                        02月09日 22:47
                        ",vivo X23全息幻彩,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g,https://weibo.com/6291754583/ItrWCvR13?refer_flag=1001030103_
_又被可爱到了,"
                    在家躺的头昏脑胀还发虚 ​                ",  , 1, ,"
                        02月09日 11:28
                        ",iPhone 11 Pro Max,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g,https://weibo.com/6074514820/Itnv0u327?refer_flag=1001030103_
QueenieSean,"
                    （我）大芒果继续，要珍惜眼前每一个幸福。最近真的休息不好，昨晚没睡好，中午午觉也没睡着，今天上午值班，给领导买东西在超市排队（我自我隔离可是做的很好的，为什么要让我去超市啊），忙乎半天，之后哪哪不舒服，中午走回来都快困晕了，飘回来的，然后躺着一直腿疼还发虚发冷，3点算吃了午饭，妈妈给煮的面条，之后好点了，我妈妈说我是饿的，好吧！总是胡思乱想，想一些工作上有的没的乱七八糟，各种焦虑，再跟自己强调一遍，你没有资格不开心，你真的很好，来立一个加强运动flag，加油！中国加油！ 收起全文d
                ",  , , ,"
                        02月06日 19:19
                        ",OPPO Reno3 Pro 5G,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/3164190274/IsYiCz7c7?refer_flag=1001030103_
小桐和老妈,"【分享】一个让人泪奔的故事，很长，但很值得读。病毒用这种残酷的方式，唤醒了我们久违的亲情。希望疫情过后，我们的生活方式都会有所改变。
----【转】这个春节，我发现了父母太多的秘密

这个春节，有多少家庭实现了真正的团聚？

又有多少家庭，在真正短兵相接的日子里，碰撞出一地鸡毛？

疫情是对中国的一场大考，而与世隔绝的日子里，更是对亲情的一场锤炼。

这是我们家的春节故事，希望我们家的烟火也可以照亮你的日子。

01
年夜饭上，我爸作为一家之主，例行举杯，对全家表达了新年的祝福与祈盼。

轮到我妈发言时，她只说了一句：“今年，你们谁也不用出门了，终于可以消停地在家陪陪我和你爸。”

这就是我妈，举国关注新型冠状病毒的消息时，她的眼里依然只有我们。

但有一点，她说对了，这个春节，我们终于不用再出门，要和她24小时相守了。

她甚至给我和哥哥算了笔账——时间的账，大意是每年春节假期有七天。

去掉来回路上两天，初一走亲戚，初二会同学，今天初中，明天高中，后天又去亲戚家吃饭及招待亲戚吃饭……

然后，年就过去了。

我妈无比委屈地说：“你们一个个比县长还忙，我连影都抓不着，好像刚把你们盼回来，就得送你们离开。”

02
那么，现在这个超级长假，我们终于完全属于她和爸爸了。

一大家子待在一起，第一个想到的必然是吃喝。

不关注不知道，为我们短暂停留的几天，爸妈到底做了怎样的准备？

满满一冰箱。

春天的野菜上市时，他们每天天不亮就去早市，买最新鲜的回来，晒的晒，冻的冻。

冰箱里新购的鱼肉虾且不说，各种莫名其妙的小塑料袋里，装着他们日常对我们的惦念：五谷杂粮粉、冻鲜覆盆子、紫苏叶……

甚至，他们在某饭店吃到的一盘扣肉，觉得味道太好，没舍得吃完，给我们带了回来，冻在冰箱里。

果然，每个父母心里，都住着一个亏嘴的孩子。

03
我一边整理着硕大的冰箱，一边感慨于父母强大的囤积能力。

那些儿女不在家的日子，依然在深度影响着他们的生活。

一年365天，他们每一天都在为过年做准备。

然而，回家的那几天，我们的胃口十分有限。

待我们走后，他们用并不旺盛的食欲，慢慢消耗着为我们备下的储备。

一年又一年，乐此不疲。

04
为此，我不知道多少次跟妈妈翻脸。

每年十一长假，我都至少要拿出一天时间，帮她清理冰箱。

扔掉许许多多过期食物，劝告她不要再疯狂囤积。

但，这是个死结。

不管我帮她扔得多彻底，她都有本事把空出的冰箱迅速填满。

里面每一样东西，都有必买的理由：“这是你的”“这是你哥的”“聪聪（哥哥的儿子）爱吃”“珊珊（我女儿）喜欢”“你嫂子好这一口”“胜利（我老公）也有份……”

05
往年，我们还没来得及吃，年就嗞溜过完了。

但今年，爸妈准备了一年的食材，终于派上了用场。

因为我们终于可以团聚在一起，认认真真地吃每一顿饭。

全家8口人，每顿8个菜，量不大，但关照到每一个人的口味。

每一次饭前，看着妈妈拿出各种吃食，变戏法一样张罗出各个时令菜式，我渐渐眼热。

我们日常去超市，买三种以上的东西都觉麻烦，而爸妈，却记挂着每一个子女儿孙的口味。

我突然明白：不是阻止不了他们囤积，而是阻止不了他们的爱。

那种无时无刻的爱。

06
大年初三，妈妈认真地教我和嫂子做每一道菜。

她说：“我不可能给你们做一辈子，你们得学会好好做饭，不然，有一天吃不着了，就该想家想妈了。”

在妈妈眼里，我和嫂子的厨艺，不过就是把东西做熟。

因此，每次我们离开，她都至少给我们带上十几个熟菜，让我们回去之后，依然能吃到她的手艺。

07
以前，我和嫂子总是无心向她学习，觉得吃现成的多好。

更何况，天下哪个儿女不自欺欺人地认为，自己的父母是不会老的。

可是今年，有大把光阴在手，我和嫂子这两个为人母的女人终于虚下心来，向妈妈学习，想把她的味道延续下去。

这个春节，幸福的定义被再次强调：一家人，在一起，好好吃饭。

这个春节，我们走进厨房，才知道，为了让我们吃得好，妈妈到底付出了多少。

08
吃饱喝足，孩子们在一旁看书学习，我和哥嫂刷手机，关注疫情。

妈妈一边往孩子们手里塞草莓，一边走到我身边说：“别看手机了，让眼睛歇歇吧。”

过不一会，她又凑到我哥身边，没话找话地问疫情怎么样了。

我突然觉得，这跟我们没回家又有何分别。

说好的陪伴呢？

于是，我放下手机，发动全家，趁大家都觉无聊之际，帮二老清理一下他们积攒多年的杂物。

像天下父母一样，在他们90余平的房子里，所有柜子里都塞满了各式物件。

然而，当哥哥要扔掉那个掉漆的小凳子，爸爸说那是你爷爷当年亲手做的。

我要扔掉妈妈那些样式老掉牙的衣服，她说这件是结婚时做的，那件是你二姨当年送给我的……

就连我们要扔掉那些暖气片后的报纸，他们都会默默地捡出来，折好，拿绳子捆上，表示以后可以卖废品。

东西没扔一件，惹了一肚子气。

09
做晚饭时，我随手将装蘑菇的塑料袋丢掉，妈妈马上捡回来，拿水冲了，然后，跟其它塑料袋一样，夹在晒衣杆上沥水。

整理了一天，东西没丢掉几件的我，终于怒了。

将那些塑料袋一把从晒衣杆上扯下来，就要出门去丢。

关门时，回头瞅了一眼我妈，看她那眼神，仿佛我丢掉的是金山银山。

她说出来的话更令我哭笑不得：“我都没逼你生二胎，你也不应该阻止我攒东西。”

我心一软，拎着袋子的手松开了。

一时间，妈妈眉开眼笑，仿佛千万家产失而复得。

10
晚饭时聊天，爸妈因为白天扔东西引发的话题，开始回忆他们那个缺衣少食的时代。

从前不止一次听他们讲过，但，今天因为有时间，首次允许他们从餐桌讲到客厅。

当再次提到姥姥见最小的舅舅要饿死了，不得不带着妈妈在内的五个孩子上街乞讨时，妈妈又一次落泪了。

她说：“我浪费一个米粒儿，都觉得对不起你姥姥……”

11
我掏出手机，试图用最新的断舍离理念来说服教育爸妈。

可是，我却看到了这样一段话。

心理学家说，疯狂的囤积背后，是基因般的饥饿贫困记忆在制造危机意识，是他们对安全感的终生追逐。

我们没有经历上一代所经历的贫穷、饥馑、匮乏，没有像他们那样，为了吃一顿饱饭而穷尽所有智慧和体力。

我们顺理成章地赶上了物质极其丰富的时代，和父母之间仿佛隔着天堑。

时代的快速变幻令他们错乱、茫然，无所适从，就好像在巨浪颠簸的大海上漂浮，按照原有的习惯生活，才能找到他们确认自我的坐标，是他们最后能抓住的仅存的安全感。

而我们唯一能做的，也许是尊重这个记忆，而不是无情地扫荡他们的生命经验，执着地要求他们按我们的意愿生活。

如果囤积可以给他们带来安全感，那么，在没有影响别人的前提下，这何尝不是他们的权利与自由呢？

12
恰如妈妈所说，她都没有逼我生二胎，那么，我又有什么权力，在她的家里，要求她扔掉属于自己的东西。

我们都在捍卫自己的生活方式，不是吗？

想到这里，我突然笑了。

我把这条理论传达给哥嫂。

如果我们希望父母理解我们，那么，我们也要做理解父母的一代。

13
那天晚上开始，我和哥嫂一起，在没扔爸妈一个线头的前提下，将他们积攒的东西做了归类。

然后，我在爸爸的衣柜里发现了一个医用护腰。

几经追问，他才吞吞吐吐承认，夏天的时候，他一脚踩着凳子，一脚踩着窗台去够东西，结果从上面摔了下来。

我妈当时吓坏了，根本想不起打120，最后，还是邻居家的儿子帮忙将爸爸送到了医院。

爸爸在床上躺了整整三个月，而我们却毫不知情。

据我妈说，我爸在疼得嗷嗷直叫的情况下，还不忘嘱咐她，一定不要告诉我和哥哥。

14
我哥闻听此事，顿时冲我爸发了脾气。

“这么大的事，为什么不通知我们？你有两个孩子，这个时候不麻烦，什么时候麻烦。”

我的心酸无以言表。

脑海里还原着当天的场景，两个老人在最无助的时候，首先想到的，是不给自己的儿女添麻烦。

关键时刻，身为儿女，甚至不如邻居有用。

15
我们一直认为父母永远年轻，这是多么轻狂的无知与自私。

我们不知道，这些年，父母还有多少的报喜不报忧。

一年又一年，我们在为数不多的相聚时光里，只享受着他们密集的关爱，从不曾细细留意。

那些空巢的日子，一日日老去这件事，带给他们多少真实的困扰与困难。

16
马不停蹄地，哥哥踩着凳子，将家里所有高处柜子里，需要用的东西都搬了下来。

把那些不需要的老物件，都送往了高处。

家里的米面油，我们都细细地分装成小袋，免得爸妈日常提拿伤到筋骨。

就连家里的花草，我们都帮着换了土。

自从考上大学之后，我们从来没有如此深入地参与爸妈的家务。

我们明明是家人，但每次归来，都像是客人。
17
我们干得热火朝天，把这个足不出户的春节过成了劳动节。

爸妈就围着我们转，一半是开心，一半是心疼。

我爸端着茶水，追着我们让喝茶。

我妈不时扒个大白兔，送到我们嘴里。

一边干活，一家人也就有了无数的话题。

家里花儿的朝向，科属，教爸妈百度它们对水分、阳光的要求；卧室与客厅窗帘是否需要调换；家里的水电煤气一一检查……

累了，我们就停下来吃吃喝喝，到了晚上九点半，全家准时熄灯睡觉。

仿佛回到儿时的日子。

18
嫂子要回单位值班，我哥一家准备回去。

后备箱里，装满了爸妈给他准备的各种食物。

车开出一会儿，我妈打电话，说哥哥有东西落在了家里。

哥哥只好调头回来。

结果，我妈将三个口罩交到他手里。

19
虽然我们鞍山目前还没有一例确诊，但县城的口罩早已经脱销。

我妈语重心长地说：“刚听到风声的时候，我就买了一包，现在知道什么叫有备无患了吧？”

“这几个给你们，另外几个给你妹妹家。”

尽管我哥一再表示他回去能买得到，倒是我妈所在的县城，一时半会不好买，让爸妈留着出门用。

但我妈固执地把着车门，我哥不拿着，她就不肯松手。

我哥接过口罩，当着妈妈的面，一家三口都戴上了。
20
到家后，我哥给我发来微信：莎莎，离家这么多年，我第一次这么想家，想爸妈。

我回复他：从前，我们忽略了太多光阴，明年，我们还要一家人在一起。

哥哥说：必须的，一个都不能少。

一个都不能少……
我泪奔了。 收起全文d",  20, 13, 15,"
                        02月05日 20:42
                        ",360安全浏览器,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/1661350040/IsPpLivI7?refer_flag=1001030103_
这鸟-,"
                    每次痛经我都很想跳楼，觉得不如死了算了，意识开始模糊，出现一种说不清的幻觉，自己躺在一个光晕中，好像这就是天堂，很幸福，很平和，没有痛苦。并且亲身体验到什么叫做汗如雨下，眼神发虚，蹲在厕所看见自己的冷汗一滴一滴流到衣服上时，已经出现很想用刀砍下自己的手的思想，真的要疯了这种感觉。 ​                ",  , , ,"
                        02月05日 16:42
                        ",HUAWEI nova 3,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/7098856726/IsNQk1xMu?refer_flag=1001030103_
余笙_MIKAZE,"
                    躺平，吃了两个盘，现在肾有点虚让我回血 让我发快递 我还能买谷 ​                ",  , 10, 11,"
                        02月04日 20:17
                        ",美風太太的iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/6227100292/IsFPfn6fd?refer_flag=1001030103_
反正与你无关,"
                    今天搬了不是很重的东西我居然心慌发虚又冒冷汗 在家躺出病了！ ​                ",  , 1, ,"
                        02月03日 19:24
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/7304661318/Isw392Y08?refer_flag=1001030103_
摆布兵,"
                    #成都5.1级地震# 不得虚成都人我们什么大风大浪没见过，我们能做到最好的就是躺床上发发朋友圈讨论讨论刚刚的经历就好了 2都江堰市 ​                ",  , , 1,"
                        02月03日 00:34
                        ",OPPO Reno,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/5697314628/IsoEFxbf7?refer_flag=1001030103_
相字师,"#民间故事#所谓善恶到头终有报，今天说一个灵童肉的故事。灵童不是真的童子，而是一些幼小灵兽修成小童模样，作了药引。

我有一个朋友叫韩生，他爷爷是出马弟子，
在当地颇有名气。但初三那年，韩生家中忽逢巨变，举家搬迁。

再次见到韩生，已经是十年后了，一次偶然相遇，我请韩生吃饭，两人边吃边聊小时候的事情，聊班里的同学们，从中午聊到晚上，白酒喝了三瓶，聊到最后，都很感慨，一晃十年，物是人非。

借着酒劲，我又提起了当年韩生家举家搬迁的事情，韩生沉默许久，然后将杯中酒一饮而尽，终于将当年发生的事情告诉了我。

“你还记得我过去有个堂弟吗？”韩生问道。
我点了点头，小时去找韩生玩，经常看到他带着堂弟玩耍，他堂弟长得白白嫩嫩的，聪明伶俐，非常招人喜爱。

“十年前，我堂弟患重病，无药可医，我爷爷替他看了一下，得知他命数奇坎，注定要夭折，我爷爷非常宠爱他，当时眼泪就下来了，说拼上这条命也要保住我堂弟。”

“要想让一个阳寿将尽的人不死，有两种办法，一种是借命，另一种则是续命。借命顾名思义就是将其他人的寿命借来用，但这种方法过于恶毒，别人如果只有十年寿命，你借来十年，那他就死了，这无异于谋杀，所以这种方法有违天道，必遭天谴，施术者不得善终，而且还会祸及子嗣。 ”

“而续命则要好的多，续命就是以各种天材地宝，宝丹灵药给人补命，过去那些达官贵人想方设法都要弄一根千年人参放家里，就是为有朝一日不行了，吃人参吊命”

“但那也只能称之为吊命，而不能说是续命，撑个几日，该死还得死，如果想要续命，纵使千年人参等天材地宝的功效也不够，还需要一味药引——灵童肉。”

“灵童肉？”我吃了一惊，“这不也要害人吗？”

韩生笑道：“这里的灵童不是指的人，而是一些年幼且带有灵气的小兽，他们多为修炼出道行的动物所生，自出生便身具灵气，可以化人，经常化成小童模样，所以被称为灵童，由于年幼没有妖气，最适合做药引。”

我点了点头说道：“那这灵童不容易找吧，我长这么大，连妖怪都没见过，更别说这妖怪所生的灵童了！”

“那只是你分辨不出来罢了，你以为你从小到大遇到的人都是人吗？”

我一怔，感觉后脊发凉。

“你还记得我们村有一个姓白的老太太吗？带着孙子常年住在河边的那座破庙里。”

我点点头，确实记得村子里有这么个人。她经常给人看病，药到病除，也不收钱，被治好的人如果心里过意不去，送她些瓜果吃她就很高兴。

那时我还小，街上见谁都打招呼，也不管认识不认识，有礼貌的很，就曾喊过她奶奶，她还摸了摸我头，给我几颗枣吃呢！那枣甜的很，跟普通枣味道不大一样，吃了身上暖洋洋的，我天生体虚，经常感冒，吃了那枣身体好了很多，也不经常得病了。

只是后来那老太太和她孙子就不见了，也不知道去了哪里。

“难道？她不是人？”听韩生忽然提起她，我吃了一惊。

韩生点了点头，苦笑着说道：“爷爷找的灵童，便是她那孙儿。万物有灵，万物有情，更别说那些修炼多年，开启了灵智，已成精怪的动物了，它们与人已无不同，我爷爷错就错在没将它们当人看，因不忍看自己的孙儿死，却要为此害死别“人”的孙儿，亦因此招惹了祸端。”

“那白老太太不是人，而是一只修炼了几百年的刺猬，刺猬虽然也是民间盛传的胡（狐狸）、黄（黄鼠狼）、白（刺猬）、柳（蛇）、灰（老鼠）五大仙家之一，但相较于狐狸，黄鼠狼，蛇，鼠等修行要困难的多，所以比较少见。”

“我爷爷知白仙心善，便找来一个外乡人装病倒在白老太太所住的庙门口，白老太太果然将那人带回家中医治，这时那人悠悠醒来，谎称自己得的是绝症，说只有附近那座龙头山上悬崖边开着蓝花的龙蜒草才能医治。”

“白老太太心地善良，不疑有它，只当自己道行不够，没有瞧出病来，便照着那人所述，去崖边为其采药，带着孙儿爬山越岭自然不便，便将孙儿留在了家中。”

“那开蓝花的龙蜒草是外乡人编造出来的，白老太太找了半晌一无所获，回家一看，孙子和那外乡人都不见了。思忖许久这才反应过来，这是被人给骗了。”

“白老太太既然修炼了这么多年，自然也有些能耐，起卦算出了事情的因果，知道是我爷爷做的局，又惊又恼，当即找上了门，问我爷爷要人，我爷爷仗着有仙家的庇护，倒也不怕。死活就是不承认。”

听到这里，我忽然有了个疑问，对韩生说道：“按说仙家找出马弟子上身，都是为做善事积德行善，你爷爷做的这事说句不好听得，可以说是损阴德的事了，那狐仙怎么会允许？”

“你有所不知，如果是换做一般的出马仙肯定不会让做这事，但那狐仙不同，我祖上曾对它有恩，它和我家是签了契约的，所以它必须得听我爷爷的。”

我点了点头：“怪不得，原来是这样。”

韩生继续说道：“那白老太太知道我爷爷有仙家护身，也不敢硬来，好话说尽，但我爷爷一心只想着救堂弟，自然不肯交出她孙儿。”

说道这儿，韩生叹了口气，“如果当时将她孙儿交出去就好了，就不会发生后面的悲剧。”

“那白老太太与我爷爷纠缠许久，说着说着话，忽的就脸色一变，流出了泪来，似遭重击，摇摇欲倒。”

“原来我爷爷见她寻上了门，为避免夜长梦多，便暗暗叮嘱我叔赶紧将那灵童害死，认为灵童一死，白老太太也就没有办法了。”

“那白老太太修炼多年，感应得到自己孙儿已经丧命，走之前一句话没说，只是狠狠盯着我爷爷看了一眼，爷爷见她走了，长舒一口气，白仙虽然只擅长施术救人，但毕竟修炼了几百年，若殊死一搏，能不能斗得过还未尝可知。”

“白老太太走后，我爷爷觉得这事便结束了，赶紧让我叔熬药，堂弟喝下那药后果然有效，当日便精神了很多，爷爷很欣慰，一扫往日愁绪，只是没想到，悲剧在后面。”

“当天夜里，堂弟忽然发起了高烧，双眼睁的溜圆，眼珠却是血红血红的，红的似从眼中渗出血来，下了床不停的手舞足蹈，咬牙切齿嘴里不停说着胡话，说什么你不让我孙子活，你孙子也活不了。”

“我叔赶忙将爷爷请来，爷爷过来一看，见孙子的眼睛红的慎人，大惊失色，脸色铁青，这是在换命啊，换命非常麻烦，被上身的人不死，任谁也不能将白老太太弄出来。这是那白老太太在用命上身，要以命换命，解不了。”

“爷爷没想到那白老太太竟然这么狠，为了报仇连几百年的道行，身家性命都不要了”

“说话间就见我堂弟咬牙切齿，狠狠盯着爷爷，眼中满是憎恨，口中似乎在说着什么，看着看着，我爷爷忽然觉得有些不对劲，堂弟哪里是在说话，而是在嚼东西，就见嘴里有血淌了出来。”

“不好，快把他嘴用棉布勒住。”我爷爷喊道，原来堂弟是要咬舌自尽，他要死在我爷爷面前，我叔赶忙制止堂弟，但堂弟这会也不知哪来的力气，几个人都按不住，挣脱了满屋子乱跑，一边跑一边看着爷爷咯咯冷笑，几个人费了好大劲才把堂弟捆住，嘴里塞上棉布。

“白老太太要换命，这事爷爷已经解决不了了，赶忙让狐仙上了身。想要问问有什么办法，就见爷爷身子抖了一抖，慢慢睁开了眼睛，神情与先前大不相同，家人知道狐仙来了，想要将发生的事情告诉它。”

“狐仙却摆了摆手，说事情它已经知道了，说这事我家做的确实不厚道，白老太太它也认识，很和善的一个“人”，被逼成了这样。”

“它叹了口气，既然白仙要换命，这事已经无法挽回了，你们祖上与我有恩，我也只能尽力帮你们，但这种换命的术法，我也轻易解不了，能不能成功，还要看他的造化。”狐仙看了一眼被绑住的堂弟，说道。

“堂弟很痛苦的样子，脸上神情时而怨愤，时而大声咒骂，时而安静不语，体内好似有两个人一般，一直折腾到天亮，堂弟才平静下来。”

“堂弟这时却叹了一口气，声音显得很是疲惫，不似堂弟的声音，家人知道这是那狐仙还在堂弟身上，狐仙缓缓说道：“我已经尽力了，这孩子的命总算是保住了。狐仙这时的表情有些奇怪，好像还有什么话要说，却欲言又止，那话终究没有说出来。”

“家人听到堂弟命保住了，都很高兴，狐仙望着我爷爷，沉默许久，又说道：我与你家缘分已经尽了，恩也已经还了，我要走了。”

“爷爷听完没有说话，只是流出了泪来，后来爷爷告诉我，它用它几百年的道行，替堂弟挡住了这一死劫，它没有了道行，也就没法再做出马仙了。”

“当天中午，有人在那座破庙附近的河边发现一只刺猬，那刺猬磨盘一般大小，已经七窍流血死了，当时都说这刺猬成了精，想要祸害人，被天上打的雷给震死了，其实这刺猬就是那白老太太。”

韩生接着说道：“爷爷过去做出马弟子时经常帮人驱邪避凶，得罪过不少“人”，现在狐仙一走，爷爷没有了仙家庇护，怕那些“人”来找茬，于是就举家迁往外地了。”

我点了点头，怪不得当时走的这么匆忙。
“你爷爷他老人家现在还好吧？”我问道。

韩生苦笑着：“爷爷已经去世好几年了。”
“我们搬家后，没过多久就发现堂弟有些不对劲，整天痴痴傻傻的，再不像以前那么聪明伶俐了，后来才知道，白仙换命，虽然没有成功，却把堂弟的魂给伤了，当初狐仙也发觉了，只是没有讲出来，堂弟就此变成了傻子，爷爷很难过。”

“两年后，堂弟在外面玩，看到个刺猬，大概觉得好奇，就追那刺猬，却没想到那刺猬爬进了井里，堂弟傻乎乎的也跟着跳了下去，这一幕恰好被一邻居看到，阻拦不及，眼睁睁的看着堂弟掉进了井里，捞上来后，堂弟已经没气了。”

“爷爷守着堂弟的尸体悲痛欲绝，几天几夜茶饭不思，没过几天便病倒了，这一躺下，爷爷便再也没有起来，临终前，爷爷告诉我们说他错了，天命不可违，都是命数，堂弟因刺猬多活了两年，却又因刺猬送了命，一饮一啄，莫非前定。他不应该这么执拗，害了白老太太和他的孙子，害了狐仙，也害了自己。”

说道这里，韩生将杯子里的酒一饮而尽，神情显得很是悲伤，我听的也是五味杂陈，韩生爷爷并非十恶不赦之人，却为了孙子做了十恶不赦之事，可恨却又可怜，但既然做错了事情，就要承担后果，最后落得个凄惨下场，也算是咎由自取…… 收起全文d",  12, 28, 139,"
                        01月29日 14:47
                        ",iPhone 7,https://s.weibo.com/weibo/%25E8%25BA%25BA%2520%25E5%258F%2591%25E8%2599%259A?q=%E8%BA%BA%20%E5%8F%91%E8%99%9A&scope=ori&suball=1&Refer=g&page=2,https://weibo.com/2397725164/IrJ68bsb3?refer_flag=1001030103_
