用户名,博文,转发数,评论数,点赞数,发文时间,来自,页面网址,博文链接
鸡毛蒜皮恐惧症,"
                    讨好型人格大概是 你每句话讲完后总怕会不会无意间伤害到别人，而别人说了让你不舒服的话后你总放心上，一边讨厌他，一边又想是不是自己小题大作了，误会别人了。个人理解。 ​                ",  , , ,"
                        2019年12月23日 21:02
                        ",HUAWEI P20,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=31,https://weibo.com/5301658975/Im8JYeX4r?refer_flag=1001030103_
杨睿的美食日记,"191223.
早餐：
❤️【馒头】。
😭又到痛苦的周一了唉…真的是太累太困太难受了完全不想起床…躺在床上动都动不了…这周可能会有很多任务布置下来…😰我太紧张焦虑了…我昨天想了一天这周肯定很多事让我忙不过来…

❤️【鸡蛋🥚】。
🙁今天剥外公外婆送给我的乡下亲戚自己养的土鸡🐓下的100%正宗草鸡蛋时我就知道不新鲜了…🌹蛋白果然不是新鲜的脆嫩Q弹的…但是我吃起来竟然觉得还好？😕因为和昨天那个木渣渣绵哒哒的比起来好太多了！
虽然今天的也不够细腻也蛮粗糙的…但是至少不会像昨天那个那样像吃了一口粉…这个还是比较软软嫩嫩的而且不新鲜的味道不是太浓郁～只有一点点吧并不会有特别重的腥臭味～😂哈哈哈我现在要求这么低了吗？
😅这个鸡蛋明明不新鲜了我竟然觉得还不错…我觉得它不是非常非常不新鲜我就还可以接受完全OK👌…蛋黄还是那么好吃！咬开我就知道今天的鸡蛋是一个全熟蛋了…蛋黄已经完全全部凝固了没有一点浓稠粘糯的溏心流黄了…
而且今天的蛋黄挺老的…已经不是湿润绵糯细腻顺滑的那一种了…而是有点硬邦邦的全熟蛋黄了！吃进嘴里粉面面的又粉质感！比较硬有点干噎的…但是我还是觉得很好吃！硬硬干干的🌹蛋黄也很好吃主要是因为非常鲜香！
蛋黄浓郁的鲜甜香味啊还有油香味！油脂的醇厚浓郁的鲜香和甜滋滋的馥郁味道～❣️今天咬开鸡蛋感觉大小有点不太好于是直接歪着抓拍照了…省得到时候照片画面撑不满还要我再旋转图片…

❤️【羊奶】。
🥺今天有点担心小狗🐶了…早上异常的乖巧还吐了点酸水出来…❓不知道是不是昨天给他吃的小零食的问题？昨天在网上给他买的小零食到了以为还是以前吃的鸡肉干🐔呢…每天早上会给他一片鸡肉干吃结果这次我买错了…
买了一个“鸡肉甘薯”？是一片薄薄的鸡肉卷着一条粗粗的红薯🍠干…我给他尝了一个他好像有点嚼不动？😭会不会是吃了这个身体不舒服了？
😯今天感觉一点都不冷！早上还有点热糟糟的感觉呢！😃我出门都没有系围巾也一点都不冷！一点风都没有…❣️现在已经养成了拍完照去检查照片的习惯…😤不然如果相机又延时了拍出来的照片又是糊的用不了我要气死了急死了…今天没有发生这样的情况～

❤️【红枣小米粥】。
昨天早上煮了一锅粥早上吃特意剩了一碗想着晚上吃的…结果晚上煮饺子🥟吃了所以没有喝粥…今天早上喝了是比较稀的～不是非常浓郁粘稠但是🌹稀稀的喝的很舒服！🌹小米的味道特别浓郁米香十足！小米自己本身是有香甜味的！有甜滋滋的香味！
❣️刚盛出来时不怎么能看得见红枣…大块的红枣若隐若现只露出来一点点…大部分都沉在底下被埋在粥水里特别不好看…我就用筷子🥢把红枣往上拨了拨…让它们露出来一点于是挑上来三块红枣～
也没有让它们完全露出来还是若隐若现的漂浮在粥水里～😃我觉得这样还挺自然的～不是完完整整的露出来而是大部分能看见就行了～米粒也很多看的很清楚～并不会全部沉在粥水底下看不见～
🌹红枣用的是新疆的大红枣～巨大一个就把它一切两半了～对半切开切成两份煮的软烂绵糯～软软绵绵的红枣肉超级香甜！浓浓的红枣的香味！

💔【小菜】。
吃稀饭肯定要配小菜今天选择了难吃的【苏果超市】买的萝卜干…🙁还是很久之前买的那一盒难吃的萝卜干…

❤️【红薯🍠】。
我特别喜欢红薯但是我不能接受水唧唧的红薯…👍我喜欢干干的粉粉糯糯的！有粉质感的红薯最好吃了同时又很柔软绵糯粉面～特别喜欢红薯的香甜味！红薯甜滋滋的太好吃了！

食堂早餐：
星期一吃面条🍜我最不喜欢的【青菜🥬木耳肉丝面】…不喜欢小菜秧的味道但是今天还是有一点肉丝的…隐藏在青菜底下有一点点还有一片木耳～吃面条配的都是【白煮蛋🥚】～硬邦邦光溜溜圆滚滚的巨大巨光滑的全熟蛋～

食堂午餐1:
没看见什么肉🥩反正食堂的🥀肉都是炖煮的硬邦邦的干老硬柴…😍但是太喜欢🌹油豆腐果了！软软韧韧有嚼劲的口感！劲道弹牙特别吸汁入味！一咬下去会爆出汁水的口感！多汁鲜香浓郁的豆制品的香味+肉香！
【油豆腐果烧肉】有浓郁的调味料的咸鲜味和肉的鲜香！后面是我喜欢的【大白菜炖粉丝】～我太喜欢吃🌹粉丝了粉丝怎么吃都好吃！软软的粉丝加上鲜甜的🌹大白菜！一定要炖煮的软烂才好吃才鲜香！
最爱【番茄🍅炒鸡蛋🥚】！怎么做都不会难吃的国菜！酸酸甜甜的软烂🌹番茄鲜香浓郁～加上鲜甜的🌹炒鸡蛋香喷喷！这个食堂今天的炒鸡蛋还是蛮多的！😅虽然很碎很小但是量很多！
就是没什么口感但是炒鸡蛋就是好吃！鲜香！👍满满的卤汁浓郁有味酸酸甜甜拌饭最棒！这个食堂经常烧【笋片烧牛仔骨】的…😯最近好像有一段时间没有做了？浓郁的酱汁超级粘稠～勾的芡非常浓稠裹在脆嫩的笋片上～
普通的【白米饭🍚】和料超级足的【菠菜鸡蛋🥚汤】！❣️一碗里满满的全是料堆的满满的但是太丑了…乱七八糟的料杂乱无比而且还有反光…🙁太丑了我是不会发出来的…

食堂午餐2:
【烧鱼块】是裹了一层面糊炸了再烧的！就会更加吸汁入味～软嫩细腻的🌹鱼肉鲜甜喷香！最喜欢🌹面糊吸满汤汁酱料有味道的口感和软滑的口感～【雪菜毛豆炒肉丝】是很经典的一道菜！
❓但是好像是没有在这个食堂买过？😃第一次买第一次吃呢特别香！🌹雪菜超级鲜香脆生生的清脆爽口！硬邦邦的🥀毛豆但是🥀肉实在是太少了…🙁几乎没什么肉…
喜欢脆嫩滑弹的【海带丝】～😂炒的和拌的Q弹脆硬的海带丝我喜欢但我不喜欢海带片和海带结不知道为什么…

食堂午餐3:
2️⃣油炸的东西就是好吃！😂油炸的东西是不会难吃的！小小个的【油炸鸡米花】咸鲜喷香！外壳炸的虽然不是那么轻盈但还是酥脆的～还是有点硬邦邦的脆的～里面是有真材实料的鸡肉🐔的！
这种鸡米花肯定谈不上软嫩多汁嘛但是肉🐓的鲜香味非常足！还有浓郁的咸鲜调料的味道！在这个食堂也买了【番茄🍅炒鸡蛋🥚】！😃食堂1也吃了反正都是好吃的都不会难吃的！酸酸甜甜的新鲜番茄味+鲜甜浓香的炒鸡蛋！😍喜欢满满的卤汁！
#厨房的诱惑##吃吃吃##不可辜负的美食##早餐##天天晒早餐##午餐##美食##吃货##城市味蕾战##疯狂烧烤季##杨睿的美食日记# 收起全文d",  , , 3,"
                        2019年12月23日 20:58
                        ",iPhone客户端,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=31,https://weibo.com/6501956259/Im8ICmjyz?refer_flag=1001030103_
一城烟雨絮如风,"
                    #长大真的很孤独##越长大越丧失表达欲#小时候，我们可以想说什么说什么。那般的童言无忌，没有人会太过在乎，因为我是小孩。因为我不明白说的话是什么意思，也许我说出的一句话会引的人哈哈大笑，也许会假装生气。但是这都是无伤大雅的事情，现在长大了，不是不会说了。当想说那些话事我首先要考虑说的话会不会让别人觉得不舒服；会不会让别人觉得自己很浮夸；会不会无意中伤到某个人。言多必失，就是自己再谨慎，难免会失言。我们的年龄越来越大，能说的话，和能听你说话的人越来越少。有时候想找人倾诉，却不知如何开口。 O为什么长大后你越来越不愿意表达自己了? 收起全文d
                ",  , , 3,"
                        2019年12月23日 20:56
                        ",,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=31,https://weibo.com/5545700765/Im8HBolAV?refer_flag=1001030103_
SuikaIchigoKyuriToufuToSachi,"
                    观察日记1   1205观察日记2   1206刚有几分钟突然一股抑郁袭来，突然就觉得生活没有意义，我有了一个很可怕的想法，“如果这种对生活完全没有一丝期待的状态一直持续下去，我真的还能活下去吗……”很快这种感觉溜了。我才开始慢慢冷静下来，来m就是会抑郁的吧，没事没事！我的心理状态越来越危险了，要快点把看医生提上日程了，我觉得我的意志力被一点点消弱这样一想就好难过啊胸口会痛，喉咙不舒服的那种难过上次还在车上拼命地想“我想活下去，我要活下去，我真的舍不得离开这个世界，还有好的那么爱我的人和我爱的人”，现在别来扯淡了。看了第一个表情突然就开始愤怒而起，对呀，不要来瞎扯了，睡吧，展展，可。观察日记3  1214昨天下午坐地铁，座位上有一位老人久久地吸引了我的目光，将我带入思考：到时我也会变得这样老，可能会失去行动能力，可能与这个世界脱节，到时候我的世界会不会很黑暗……忽然心情就灰暗了。（不过现在仔细一想，要是我能活到那么老，那我现在肯定会活得好好的，想太多。）昨天晚上睡觉时，呼吸困难把我憋醒了两次，吓得我开了小黑屋的窗，再在微博馊搜了一下同病相怜的人的文字，看ta们好像也没什么大问题，终于安心下来。我承认自己真的很害怕那种情绪，一上来就难受得慌。上一刻还嘴角带笑，我好幸福得闭眼，下一刻就开始心悸，我不会得了啥不治之症吧，肋骨刺痛，肚子四周刺痛，喘不过气来，心悸，没办法只能承认自己真的是在害怕，一遍遍地说服自己没关系的，你没事的！！今天上午听到说租的新房子有点吵，晚上有车声，早上有鸡啼，那一刻我简直要窒息。我对声音极其敏感的同时，还有能带给我一夜安心睡眠的耳塞，我其实并不需要过度担心。就算有什么问题，那不需要现在耗费太多心力去思考，有句话说，问题本身不是问题，解决问题才是问题。观察日记4  1214被内疚包围的我，决定每天向自己发放5次免内疚券，可赚一天好心情。 ​​​观察日记5  1215我既不追求也不追求痛苦。有些事情它既不快乐也不痛苦，就只是一件事情而已。 ​​​观察日记6  1217我稍微回忆了一下，从小到大的经历告诉我，我需要学会表达自己的想法，不需要一直压抑在心里。另一个就是有效沟通。沟通就意味着你可以一步步窥见对方真实的想法，而非自己臆测的对方的“真实的想法”，也不至于引起过高的内耗。因为你总把人往你最不期望的那个方向想。 ​​​观察日记7   1216自己的存在本身，就有无法摆脱的违和感。 ​​​观察日记8  1223前一晚：我留着长指甲，感觉好优雅呀今日：这些指甲好长，一种异物感侵袭了手部的感觉，好讨厌的东西长在我身上，我却解脱不掉，一步步焦躁。全扣了，让那些指甲互相残杀，终于舒服了。。。就很可怕。 ​​​ 收起全文d
                ",  , , ,"
                        2019年12月23日 20:50
                        ",nova5Pro人像超级夜景,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=31,https://weibo.com/6181408601/Im8FiDSnu?refer_flag=1001030103_
毛毛球08042,"
                    牙套戴着会不会很不舒服啊                ",  , , ,2019年12月23日 19:03,小米8青春版 潮流旗舰,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=31,https://weibo.com//Im7XQlXRz?refer_flag=1001030103_
天高云淡日丽风和,"
                    一个人不要起瞋碍，就是瞋罣碍心。一个人不要瞋，瞋就是生气。罣碍是担心、烦恼、难过、嫉妒等等。譬如：一个人身上皮肤稍有不舒服，有罣碍心的人首先会想到会不会是生癌症；而有些人会想可能是被什么东西咬的，不会有事的，他的意念不会转化为不好。 ​                ",  , , ,"
                        2019年12月23日 20:20
                        ",红米Redmi,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=31,https://weibo.com/7300817878/Im8tbdUhv?refer_flag=1001030103_
西洲GOGO,"
                    刚刚给老妈打了电话，从电话中的声音就能判断出老太太病得比较严重，这是我最担心的事情，我希望老太太一直都是健健康康的，我想告诉弟弟老妈病得很严重，可是我这个弟弟做事情的风格从小到大都是不知道孰轻孰重，他的虚荣心比较强，他常常挂在嘴边的朋友都是一群狐朋狗友，在他的世界中，他的朋友比亲情重要。挂了电话之后，我的心情久久不能平静，最近的烦心事情太多了，一个接一个的出现，但是当我拿起手机的时候，我还要是保持愉悦的心态去打电话，回到家中也是一副快乐的样子，其实很少有人能看得出像我们这种人的心里到底装了多少压力与无奈，在许多人看来，我们是快乐的没有任何的压力与烦恼，我们说我们没有钱，那是我们在说谎，我们说我们身体不舒服，那是无病装呻吟，我们说我们工作压力大，那纯属在扯淡，在他们看来我们的一切好，他们羡慕我们的这样的生活。老妈一直和弟弟生活在一起，因为婆媳矛盾回到了家里，老妈和我说了许多儿媳妇的不好，每说一次我都要反驳一次，然后她就说我向着外人说话看不起这个妈。她这样说我更加坚定了是她的错，当然儿媳妇可能也有错，但也不至于像她说的那样多。举一个最简单的例子，她说她儿媳妇懒，回家不干活，我就说如果她不是你的儿媳妇，她是你的亲生女儿，你还会不会认为她懒？我说现在的年轻人工作压力大，在外面闯特别的不容易，作为老人在家里能分担一些是一些，不要给添乱。每次回家，那些看着我从小长大的叔叔阿姨们都会说你要多回家看一看，别不管你妈，在他们的眼中我是不孝的，用老人的话讲叫越活越回旋，天天一个屁两个谎的，我知道这样的言论一定是老妈平时抱怨时说的。老妈病了，我也病了，我希望弟弟是健康的，我得花点时间陪陪老妈，我不希望有一天老妈没了的时候我会追悔莫及一辈子，我希望老妈的病早点好转，希望老妈平安无事，健健康康。 收起全文d
                ",  , , ,"
                        2019年12月23日 19:57
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=31,https://weibo.com/3672648387/Im8jD4EnG?refer_flag=1001030103_
地理教师牧云,"
                    不知道李白杜甫穿越到今天的西安，会不会饮酒吸霾，为霾写诗？从供暖第一天起，用37天记录了西安雾霾从无到有，从轻到重，今天空气质量是全国倒数第一。拍摄教学视频的时候，在室外待久了明显感觉到肺很不舒服。希望这些原创的抖音视频能帮学生理解艰涩难懂的逆温层、大气逆辐射作用和雾霾成因。要治理霾，先得懂霾。 2西安 收起全文d
                ",  , , ,"
                        2019年12月23日 19:28
                        ",vivo AI智慧拍照X21,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=31,https://weibo.com/2352001764/Im884eKEJ?refer_flag=1001030103_
李老师专补地理,"
                    不知道李白杜甫穿越到今天的西安，会不会饮酒吸霾，为霾写诗？从供暖第一天起，用37天记录了西安雾霾从无到有，从轻到重，今天空气质量是全国倒数第一。拍摄教学视频的时候，在室外待久了明显感觉到肺很不舒服。希望这些原创的抖音视频能帮学生理解艰涩难懂的逆温层、大气逆辐射作用和雾霾成因。要治理霾，先得懂霾。 2西安 收起全文d
                ",  , , ,"
                        2019年12月23日 19:27
                        ",vivo AI智慧拍照X21,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=31,https://weibo.com/2953133225/Im87yhkbY?refer_flag=1001030103_
甲骨说卜,"
                    【占卜预测感情分手后能否复合？】2019.10.21日巳时，1985丑命女问感情分手了能否跟1985丑命男复合？因为找我求测人比较多已用了正时，我叫她取数得4436。我断:本课伏吟为静为叹息意思，主感情还没明显进展或叹气不舒服意思，本课是合课主还能复合的。当时女方还是比较赞同我说的现状（见截图）反馈:2019.11.4早上八点多她给我反馈和好了，只是感觉跟以前有点不一样了，想找我测接下来发展。我的预测结果是可靠的，即便你借用所谓法事、符咒也无法改变我测的结果，所以小伙伴们找我测了还能减少不必要的大花费。测复合、彼此能不能结婚、对方会不会离婚、对方是不是真心、是否有第三者、多个异性中如何选择一位可靠长久的人、什么时候有正缘对象、未来对象详情等我都比较擅长哟。情感#感情##愿你遇到的人都是温暖的##恋爱##男朋友##八字合婚##和合术##星座##八字算命##算命##八字算命、合婚# 收起全文d
                ",  , 1, ,"
                        2019年12月23日 18:52
                        ",甲骨说占卜Android,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=31,https://weibo.com/6018865275/Im7Tr3I97?refer_flag=1001030103_
阿紫今天营业了吗,"
                    亦之紫F【每日打卡1/1】不仅营业了还营业了整整八个小时……虽然阿紫营业挺开心的但是有点担心阿紫打这么久会不会不舒服啊QAQ不过阿紫真的太厉害啦这么难的游戏！！我看着心态都崩了！阿紫居然打通了！！跪着叫爸爸！ ​                ",  , , 4,"
                        2019年12月23日 18:14
                        ",亦之紫F超话,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=31,https://weibo.com/7353061948/Im7DW6uYF?refer_flag=1001030103_
樊落,"#修复师#

53
她怕再被缠着问东问西，说完后就急忙出去了。
少容凝视着边鸿衫，想到翻车时他护住自己的动作，眼圈不由得红了。
这个嘴巴坏手脚又不干净的家伙每次出事总会护着他，也不想想自己会不会有危险。

他摸摸边鸿衫的脉搏，很平稳，却又很弱，弱得他担心这个人会不会一直这样醒不过来。
情绪因为担心变得烦乱，少容快步走出病房，想去跟主治医师仔细问一下边鸿衫的伤情。
他刚走几步，刚好看到对面大厅里有人推着沈随云经过，他急忙跑过去，叫：“沈先生！”

沈随云听到了，抬手示意随从停下。
少容跑到他面前，说：“沈先生，我们又见面了。”
“你……”沈随云看着他，眼里流露出奇怪的色彩，“你叫我？”

“是啊。”
见沈随云像是忘了自己，少容忙说：“我叫少容，几天前我们在病栋的花园里不小心撞到，你还带我看医生呢。”
沈随云的表情更古怪了，盯着他看了好一会儿，才说：“我记得的，有事吗？”

话语相当平淡，少容感觉得到对方的疏离和戒备，他很尴尬。
也许上次沈随云对他说的话只是场面上的应付而已，麻烦解决了，他就不想再跟不熟悉的人有接触。
自己这样唐突地跑来找他，对他来说是很大的困扰吧。

可是边鸿衫现在昏迷不醒，他也是没办法才求人的。
说：“抱歉，我不是故意打扰你，我知道你是这家医院的董事，昨晚我跟朋友出了车祸，他到现在都没醒，我想麻烦你请医生再帮他检查一下好吗？”

他说这话时已经做好了被拒绝的准备，没想到沈随云听完后，很爽快地说：“带我去看一下。”
“谢谢沈先生！”
少容的一颗心放下了，带沈随云来到边鸿衫的病房。

沈随云看到病人后就皱起了眉头，却什么都没说，吩咐手下让主治医师再为病人做详细检查。
然后对少容说：“你跟我来，说一下车祸经过。”
边鸿衫被推去做检查，少容跟去也帮不上忙，他便随沈随云去了会议室，把昨晚的经历说了一遍。
当然，去秦家的那段抹掉了。

沈随云听完，问：“车牌号看到了吗？”
“没有，它车速太快，灯光又亮。”
少容的记忆完全都存留在翻车的那一段了，对方无视红灯，如果不是酒驾，那就是故意的，而且肯定与秦家有关。
不过这些没必要对沈随云说。

“要报警吗？”
“先等我朋友醒过来再说吧。”
边鸿衫是因为他受伤的，现在边鸿衫这种状态，他哪有心思去管别的事？
沈随云没勉强他，问：“你朋友的名字。”
“边鸿衫。”

沈随云的眉头挑了挑，没再说什么。
又过了一会儿，主治医生进来，把检查结果交给沈随云。
医生解释说数值都在正常范围内，病人的脑颅组织也没有任何损伤。
至于他为什么一直昏睡不醒，自己也无法做出解释，只能建议家人暂且不要着急，先留院观察一段时间。

最后他对少容说：“患者的耳钉怎么都摘不下来，我们只好让他以佩戴的状态做了检查，回头你帮忙摘下来吧，不然他躺着也不舒服。”
少容下意识地摸摸自己的耳垂，果然只剩下中间的那枚红玉耳钉，不知道边鸿衫是什么时候做的手脚。

听完医生讲解，沈随云对他说：“这样吧，把你朋友转到我住的病栋，那边的设备环境比较好，适合静养。
住院费用方面我会让下面的人去处理，你不用在意，照顾好你的朋友就好。”
他的态度让少容很意外。

刚才沈随云反应冷淡，少容没想到他会这样帮忙。
这固然是好事，却也让他有些不安，急忙说：“不用了沈先生，钱的方面我会自己解决，不麻烦你。”
这算是同意他的建议了。
沈随云吩咐随从去安排边鸿衫的住院事宜，又让少容陪他去后面的病房楼栋。

少容虽然担心边鸿衫，但沈随云刚帮了他大忙，他没办法拒绝，推着沈随云的轮椅去后院。
路上沈随云说：“医院每年都有基金用在各种免费医疗上，作为这里的董事，我这点权力还是有的。
你是我的救命恩人，就不要跟我见外了。”
“这……”

救命恩人这个词有点重了，少容觉得自己当时也是碰巧救人而已。
不过沈随云提了两次，他再推辞反而不好，说：“那谢谢沈先生。”
“我们是朋友，叫沈先生太见外，叫我沈大哥就好。”

少容有些诧异，他看得出沈随云不是个热情的人，甚至刚才见面时，他还表现得很戒备。
那到底是什么让他突然改变了主意？
少容想不通，不过想想自己也没什么值得人家去骗的，便从善如流，叫：“沈大哥。”

他推着轮椅，看不到沈随云的表情，只见他听了这话后肩膀抖了抖，像是在笑，却不知道他为了什么在开心。
想来想去也想不通，只好下结论——有钱人都是怪人。

有沈随云亲自安排，边鸿衫的住院手续办理得很快，他的病房安排在八楼，跟沈随云一个楼层。
少容在沈随云的病房，接到联络后，就急忙跟他告辞，跑去找边鸿衫。
他来到走廊上，没走几步，就听到一间病房里传来吵嚷声。
房门开着，声音很熟悉，他转头看去，发现在争吵的是秦家夫妇。

秦太太的病房离边鸿衫的病房很近，秦太太正坐在床前，发疯似的拍打秦和峰。
秦和峰跟她推搡着，从她手里夺下一个药瓶，奋力一扔，药瓶落到地上，咕噜噜滚去了墙角。
药被扔掉了，秦太太哭叫得更厉害，跟上次相比，她的状态看上去更糟糕了。

秦家父女两个人都按不住她，感觉有人注视，秦晓脸色微变，秦和峰也立刻走了过来。
两人打了个照面，少容有些不好意思，先打招呼，“秦先生。”
秦和峰一脸阴沉地看他，什么都没说，哐当一声把门关上了。 收起全文d",  1, 8, 25,"
                        2019年12月23日 18:00
                        ",微博 weibo.com,https://s.weibo.com/weibo/%25E4%25B8%258D%25E8%2588%2592%25E6%259C%258D%2520%25E4%25BC%259A%25E4%25B8%258D%25E4%25BC%259A?q=%E4%B8%8D%E8%88%92%E6%9C%8D%20%E4%BC%9A%E4%B8%8D%E4%BC%9A&typeall=1&suball=1&timescope=custom:2019-01-01-0:2020-01-01-0&Refer=g&page=31,https://weibo.com/1765906677/Im7y5fnY9?refer_flag=1001030103_
